Search Term,Total Unique Searches,Results Pageviews / Search,% Search Exits,% Search Refinements,Time after Search,Average Search Depth
sam boyer,1,1,100.00%,0.00%,0:00:00,0
ceithaml,1,3,100.00%,0.00%,0:00:24,0
elledge,1,1,0.00%,100.00%,0:01:30,0
Malt-O-Meal,1,5,100.00%,0.00%,0:01:15,0
watson dorm,1,1,0.00%,100.00%,0:00:14,0
alumni association,1,2,0.00%,50.00%,0:28:09,6
matsumoto,1,3,0.00%,33.33%,0:01:10,0
student enrollment,1,1,0.00%,100.00%,0:00:56,0
Olson,1,1,0.00%,0.00%,0:00:28,1
richard musser,1,13,0.00%,7.69%,0:04:01,0
educational television,1,3,0.00%,33.33%,0:14:42,0
accessibility initiative,1,1,0.00%,100.00%,0:00:19,0
Cujokra,1,2,0.00%,0.00%,0:01:28,5
parish house,1,6,100.00%,0.00%,0:00:41,0
croquet,1,2,0.00%,50.00%,0:00:15,0
interpretive,1,1,0.00%,100.00%,0:03:13,0
educating across cultures,1,1,0.00%,100.00%,0:00:26,0
Sun Bathing,1,1,0.00%,100.00%,0:00:10,0
sarah heald,1,1,0.00%,100.00%,0:00:11,0
Feminist,1,2,100.00%,0.00%,0:00:17,0
kaaren,1,1,0.00%,0.00%,0:01:54,2
catherine anderson,1,2,100.00%,0.00%,0:00:05,0
student handbook,1,1,0.00%,100.00%,0:00:50,0
hunt scholars,1,1,0.00%,100.00%,0:19:44,4
eguchi,1,1,0.00%,100.00%,0:00:08,0
john elof,1,1,100.00%,0.00%,0:00:00,0
integrative,1,1,100.00%,0.00%,0:00:00,0
MARY PUFF,1,2,0.00%,0.00%,0:04:00,5
facilities needs and planning committee,1,1,0.00%,100.00%,0:24:30,6
Cabin blueprint,1,1,0.00%,100.00%,0:00:16,0
herter,1,1,0.00%,100.00%,0:00:06,0
Metric,1,4,0.00%,0.00%,0:07:44,12
Windsor,1,1,100.00%,0.00%,0:00:00,0
Neil sandstad,1,2,0.00%,0.00%,0:00:56,2
Senior Class Officers,1,1,0.00%,0.00%,0:01:14,1
faculty building,1,1,0.00%,100.00%,0:00:36,0
William w lye house,1,1,100.00%,0.00%,0:00:00,0
brian's paddle,1,1,0.00%,100.00%,0:10:43,0
Bliss,1,4,0.00%,0.00%,0:01:16,1
homecoming pep banned,1,1,0.00%,100.00%,0:00:08,0
sutherland,1,1,0.00%,100.00%,0:00:15,0
iseminger,1,1,0.00%,0.00%,0:09:32,1
arturo,1,1,0.00%,100.00%,0:00:33,0
northfield houses,1,1,0.00%,100.00%,0:00:32,0
mckinsey,1,2,100.00%,0.00%,0:00:13,0
landscape architecture,1,3,0.00%,33.33%,0:03:42,0
serve,1,2,0.00%,50.00%,0:00:12,0
south hall,1,5,0.00%,20.00%,0:01:33,6
Grid leu,1,1,0.00%,100.00%,0:00:16,0
conservatory of music,1,4,0.00%,0.00%,0:01:00,1
final,1,3,100.00%,0.00%,0:00:16,1
runner,1,1,0.00%,100.00%,0:00:17,0
portraits,1,1,0.00%,100.00%,0:12:47,3
christine lac,1,1,0.00%,100.00%,0:01:38,0
students having fun,1,1,0.00%,100.00%,0:00:09,0
chuck longren,1,1,100.00%,0.00%,0:00:00,0
Pat lamb,1,1,100.00%,0.00%,0:00:00,0
CAMS,1,2,100.00%,0.00%,0:00:57,2
picture of Les Herkenratt,1,1,0.00%,100.00%,0:00:15,0
snow,1,7,0.00%,28.57%,0:30:51,3
riesman papers,1,5,0.00%,20.00%,0:39:23,9
Carlton Grassle,1,1,100.00%,0.00%,0:00:00,0
hundred years,1,2,100.00%,50.00%,0:00:07,0
reminiscence,1,1,0.00%,100.00%,0:00:25,0
rev neil,1,1,0.00%,100.00%,0:00:31,0
Preparing to sail,1,1,0.00%,100.00%,0:00:11,0
Jones,1,6,100.00%,50.00%,0:01:57,0
Lynn,1,1,100.00%,0.00%,0:00:00,0
ibm 610,1,1,0.00%,100.00%,0:01:18,0
alumni,1,1,0.00%,100.00%,0:01:19,1
today show,1,3,0.00%,33.33%,0:02:48,0
Nadia Heibel,1,2,100.00%,0.00%,0:02:50,0
president swearer,1,1,0.00%,100.00%,0:03:42,0
lewis,1,7,0.00%,14.29%,0:02:35,9
audience at South Pacific,1,2,100.00%,0.00%,0:01:04,1
first chicago,1,1,100.00%,0.00%,0:00:00,0
ENTS,1,10,0.00%,10.00%,0:43:51,0
wegman,1,1,100.00%,0.00%,0:00:00,0
a dominican story,1,1,100.00%,0.00%,0:00:00,0
menu,1,3,0.00%,0.00%,0:01:18,1
minnesota,1,1,0.00%,100.00%,0:15:49,0
mens,1,1,100.00%,0.00%,0:00:00,0
international relation,1,3,0.00%,33.33%,0:02:08,0
william carleton,1,2,0.00%,50.00%,0:28:15,2
john lucas,1,5,0.00%,20.00%,1:01:47,9
firenze,1,1,0.00%,100.00%,0:00:07,0
jerome lonnes,1,2,0.00%,0.00%,0:00:22,1
cadman,1,2,0.00%,50.00%,0:51:05,50
glen allen,1,1,0.00%,0.00%,0:14:00,9
men dorm,1,2,0.00%,50.00%,0:01:02,0
house plan,1,1,0.00%,100.00%,0:00:17,0
krlx,1,4,0.00%,25.00%,0:02:14,3
south pacific,1,1,0.00%,100.00%,0:01:01,1
Gavaras,1,5,100.00%,0.00%,0:01:59,0
advanced degree,1,1,0.00%,100.00%,0:06:34,1
towner,1,2,100.00%,0.00%,0:00:49,0
Welcome home: introducing cassat and memorial halls,1,1,0.00%,100.00%,0:01:08,0
steak,1,1,0.00%,100.00%,0:10:25,0
schiller gould,1,1,0.00%,100.00%,0:01:15,0
fall concert,1,1,0.00%,100.00%,0:03:17,0
Hospital,1,1,0.00%,100.00%,0:00:34,0
Brumfiel,1,2,100.00%,0.00%,0:01:03,0
Water,1,3,0.00%,33.33%,0:00:57,1
pets,1,1,0.00%,100.00%,0:00:08,0
henry tate,1,1,100.00%,0.00%,0:00:00,0
Ann Ulmer,1,2,100.00%,0.00%,0:00:27,0
Title IX,1,3,100.00%,0.00%,0:01:09,0
elijah stearns,1,1,0.00%,100.00%,0:00:11,0
bird plan,1,1,0.00%,100.00%,0:21:30,1
physics comps,1,1,0.00%,100.00%,0:00:10,0
doc persons,1,1,0.00%,100.00%,0:00:25,0
founder's court,1,7,0.00%,28.57%,0:01:21,3
Rachel Evans,1,3,0.00%,33.33%,0:00:49,1
saucedo,1,3,0.00%,66.67%,0:03:25,0
class wealth,1,1,0.00%,0.00%,0:02:05,3
heald,1,2,0.00%,50.00%,0:01:30,2
knight mascot,1,1,0.00%,100.00%,0:00:09,0
Kucera,1,2,100.00%,0.00%,0:00:19,0
Student rooms,1,2,0.00%,50.00%,0:00:10,0
crouter,1,1,0.00%,100.00%,0:00:47,0
executive committee minutes,1,7,0.00%,14.29%,0:11:17,3
Holmes,1,1,100.00%,0.00%,0:00:00,0
julia strand,1,3,0.00%,33.33%,0:01:05,0
student custodian,1,1,100.00%,0.00%,0:00:00,0
Visit oden,1,1,0.00%,100.00%,0:00:17,0
leaves,1,1,0.00%,100.00%,0:01:01,0
scoville elevation,1,5,0.00%,20.00%,0:03:15,2
Freedom summer,1,2,0.00%,50.00%,0:00:38,0
ted mullin,1,2,0.00%,0.00%,0:03:25,3
Heidelberg,1,2,100.00%,0.00%,0:00:07,0
kelley,1,1,0.00%,100.00%,0:03:43,0
liben-nowell,1,3,100.00%,0.00%,0:00:52,0
Boundary Waters,1,4,100.00%,0.00%,0:00:57,2
pontiac,1,2,100.00%,50.00%,0:02:01,0
reunion heywood,1,2,0.00%,50.00%,0:01:10,0
fossum,1,1,0.00%,100.00%,0:20:36,0
willard tuomi,1,1,0.00%,100.00%,0:04:22,3
Karen Eischens,1,6,100.00%,0.00%,0:02:54,0
wahl,1,6,0.00%,33.33%,0:00:57,0
Cambodia,1,2,0.00%,50.00%,0:00:21,0
fipse,1,2,0.00%,100.00%,0:01:21,0
charles culver,1,6,100.00%,0.00%,0:07:24,1
burgoyne,1,8,0.00%,12.50%,0:03:12,8
John Wilson,1,1,0.00%,100.00%,0:00:50,0
stephanie cox,1,2,0.00%,50.00%,0:01:39,0
nathaniel rosenblum,1,1,0.00%,100.00%,0:00:05,0
Parish,1,3,0.00%,33.33%,0:08:11,3
expelled,1,1,0.00%,100.00%,0:00:10,0
third year,1,2,100.00%,0.00%,0:00:07,0
mayo,1,1,0.00%,100.00%,0:00:28,0
"Sullivan Principles, South Africa",1,1,0.00%,100.00%,0:00:19,0
Dr. Culver,1,2,0.00%,50.00%,0:05:53,13
larry gould,1,2,0.00%,0.00%,0:01:51,5
rumor,1,1,0.00%,100.00%,0:00:06,0
Josephine healy,1,1,100.00%,0.00%,0:00:00,0
nude,1,1,0.00%,100.00%,0:00:05,0
Newsletters,1,1,0.00%,100.00%,0:01:45,0
alice,1,3,100.00%,33.33%,0:00:42,1
student chef,1,1,0.00%,100.00%,0:00:13,0
student services,1,1,100.00%,0.00%,0:00:00,0
douglass williams,1,1,100.00%,0.00%,0:00:00,0
soth,1,1,0.00%,100.00%,0:02:37,0
faculty breakfast,1,1,0.00%,100.00%,0:02:03,4
peter paul mary,1,1,100.00%,0.00%,0:00:00,0
Minnie Watson,1,1,100.00%,0.00%,0:00:00,0
cornils,1,2,100.00%,0.00%,0:00:36,0
weiner,1,4,0.00%,25.00%,0:00:22,0
Observations of sunspots and measures of solar photographs taken in the years 1889 to 1892 under the direction of William W. Payne,1,1,100.00%,0.00%,0:00:00,0
laird back,1,2,0.00%,0.00%,0:00:21,1
magazine,1,4,100.00%,0.00%,0:00:38,0
Strong presidential collection,1,1,0.00%,100.00%,0:00:12,0
Insider,1,3,0.00%,33.33%,0:01:09,0
geophysical,1,1,0.00%,100.00%,0:00:20,0
police blotter,1,1,100.00%,0.00%,0:00:00,0
ada mae harrison,1,1,0.00%,0.00%,0:01:05,2
abrams,1,3,0.00%,66.67%,0:05:28,0
danny fielder,1,1,0.00%,100.00%,0:00:12,0
Phyllis Flattery,1,1,100.00%,0.00%,0:00:00,0
rush holt,1,1,0.00%,100.00%,0:02:34,0
scoville interior,1,2,100.00%,0.00%,0:00:32,0
inside,1,4,100.00%,25.00%,0:01:15,0
intramural track,1,2,100.00%,0.00%,0:00:15,0
Janet MacLean,1,2,100.00%,0.00%,0:00:36,0
moore,1,5,100.00%,40.00%,0:01:31,0
shig,1,1,0.00%,100.00%,0:00:14,0
edith spooner,1,3,100.00%,0.00%,0:01:52,7
doug brust,1,1,0.00%,0.00%,0:03:07,6
Rick heydinger,1,3,100.00%,33.33%,0:01:10,0
Phone Booth,1,1,0.00%,100.00%,0:00:18,0
fabro,1,1,100.00%,0.00%,0:00:00,0
blue crosses,1,1,0.00%,100.00%,0:03:16,0
fall leisure,1,1,0.00%,100.00%,0:22:36,1
Farmstock,1,1,0.00%,100.00%,0:00:08,0
outreach,1,5,0.00%,20.00%,0:01:31,3
diet,1,2,0.00%,50.00%,0:07:29,1
perversity,1,1,0.00%,100.00%,0:00:11,0
neuroscience,1,7,100.00%,0.00%,0:03:43,14
sarah thorp,1,1,0.00%,0.00%,0:00:06,1
younger,1,1,100.00%,0.00%,0:00:00,0
societ,1,3,0.00%,33.33%,0:22:21,11
Robb E. Zaring,1,1,0.00%,100.00%,0:00:20,0
margret dietz,1,1,100.00%,0.00%,0:00:00,0
mohrig papers,1,3,0.00%,33.33%,0:02:38,0
fire willis,1,3,100.00%,0.00%,0:00:16,0
matron,1,3,0.00%,33.33%,0:00:08,0
laura,1,1,100.00%,0.00%,0:00:00,0
skiing,1,5,0.00%,0.00%,0:06:02,5
anne patrick,1,1,0.00%,100.00%,0:07:36,0
brown,1,3,0.00%,33.33%,0:01:20,0
Oral History Collection,1,1,0.00%,100.00%,0:00:23,0
hill family,1,1,0.00%,100.00%,0:00:48,0
literary societies,1,2,100.00%,0.00%,0:00:14,0
"hutchinson, merrill",1,7,100.00%,0.00%,0:03:27,0
cook,1,5,0.00%,20.00%,0:00:39,1
white america,1,5,0.00%,20.00%,0:01:13,0
Pat Merrill,1,1,0.00%,100.00%,0:00:14,0
john nason image,1,1,100.00%,0.00%,0:00:00,0
Hartley,1,2,0.00%,0.00%,0:36:46,18
shave,1,1,100.00%,0.00%,0:00:00,0
stop kiss,1,1,0.00%,100.00%,0:00:58,2
Nova,1,2,0.00%,0.00%,0:00:44,3
CONGREGATIONAL,1,2,100.00%,0.00%,0:00:09,0
bragg shoutin,1,3,0.00%,33.33%,0:02:25,0
faculty file,1,2,0.00%,50.00%,0:02:56,2
mary sinclair crawford,1,1,100.00%,0.00%,0:00:00,0
olin hall,1,5,0.00%,20.00%,0:04:01,3
french,1,2,100.00%,0.00%,0:00:58,2
o'keefe,1,4,100.00%,0.00%,0:00:25,0
m h abrams,1,1,100.00%,0.00%,0:00:00,0
berta mcpike,1,1,0.00%,100.00%,0:00:12,0
how do I g,1,2,0.00%,100.00%,0:00:57,0
frazee,1,1,100.00%,0.00%,0:00:00,0
bucy,1,1,0.00%,100.00%,0:00:14,0
Borg,1,3,100.00%,0.00%,0:00:27,0
pillow,1,5,0.00%,20.00%,0:21:40,4
thorp heald,1,1,0.00%,100.00%,0:00:08,0
Naegele,1,1,100.00%,0.00%,0:00:00,0
dopman,1,2,100.00%,0.00%,0:00:12,0
missionaries,1,2,100.00%,0.00%,0:00:11,0
Milton minkin,1,2,100.00%,0.00%,0:00:44,0
nishiyama,1,9,100.00%,0.00%,0:06:15,0
mascot,1,1,0.00%,100.00%,0:00:26,0
graphic,1,2,0.00%,50.00%,0:00:25,0
rutherford,1,4,100.00%,0.00%,0:00:53,0
reviews,1,2,0.00%,50.00%,0:29:19,4
shedd,1,3,100.00%,0.00%,0:00:11,0
scharding druid,1,2,0.00%,50.00%,0:00:41,0
SARS,1,2,100.00%,0.00%,0:00:23,0
deceased,1,1,0.00%,100.00%,0:00:16,0
correspondence musser,1,1,0.00%,100.00%,0:00:16,0
Frank B. Kellogg,1,5,0.00%,0.00%,0:01:28,3
noon news,1,2,0.00%,50.00%,0:01:23,0
winter,1,1,0.00%,100.00%,0:02:08,0
"katie blanchard, garden",1,1,0.00%,100.00%,0:00:35,0
Chaney,1,2,0.00%,50.00%,0:00:22,0
dinner,1,2,0.00%,50.00%,0:00:29,0
reformed druid anthology,1,1,100.00%,0.00%,0:00:00,0
formal dances and dinners,1,2,100.00%,0.00%,0:00:05,0
Roberta Gavin,1,4,100.00%,0.00%,0:05:19,1
mormon,1,1,100.00%,0.00%,0:00:00,0
American Mission Association,1,5,100.00%,0.00%,0:01:43,0
tryphena,1,1,0.00%,100.00%,0:00:23,0
jim mcdonnell,1,4,0.00%,25.00%,0:03:12,0
renovation,1,1,0.00%,100.00%,0:00:30,0
middle school utility,1,1,0.00%,100.00%,0:00:38,0
group,1,1,0.00%,100.00%,0:00:14,0
english comps,1,4,100.00%,25.00%,0:00:49,0
mcarthur,1,1,0.00%,100.00%,0:00:15,0
how do I get a picture,1,1,0.00%,100.00%,0:00:40,0
Jerry scoutt,1,2,100.00%,0.00%,0:00:24,0
suspension,1,2,0.00%,50.00%,0:02:16,0
Ames Mill,1,3,0.00%,33.33%,0:00:21,0
Blythe,1,1,0.00%,100.00%,0:02:06,7
introduce,1,4,0.00%,50.00%,0:00:35,0
dacie,1,1,100.00%,0.00%,0:00:00,0
Paul Clifford Domke,1,2,0.00%,50.00%,0:05:13,0
development function,1,2,0.00%,50.00%,0:05:09,0
goat,1,6,0.00%,16.67%,0:00:57,4
fred mary lantern,1,1,0.00%,100.00%,0:00:06,0
menagerie,1,1,0.00%,0.00%,0:25:41,61
Parker Palmer,1,1,100.00%,0.00%,0:00:00,0
aerial photos,1,4,100.00%,0.00%,0:00:18,1
Eugene Bailey,1,7,0.00%,0.00%,0:02:33,3
lesson,1,1,0.00%,100.00%,0:00:20,0
Barry rust,1,2,100.00%,0.00%,0:00:40,0
ymca,1,2,100.00%,0.00%,0:00:05,0
Paula C. Domke,1,1,100.00%,0.00%,0:00:00,0
Alfred L. Alley,1,2,0.00%,0.00%,0:03:20,3
laura roach,1,4,0.00%,25.00%,0:00:53,0
goto,1,2,0.00%,50.00%,0:00:35,0
obituaries,1,1,100.00%,0.00%,0:00:00,0
harriet skinner,1,6,0.00%,16.67%,0:12:10,5
other comps,1,2,0.00%,50.00%,0:13:43,0
singing knights,1,2,100.00%,0.00%,0:00:13,0
Nutting Memorial Drive,1,1,0.00%,100.00%,0:00:14,0
john williams wingate,1,4,0.00%,25.00%,0:01:44,0
Hollywood,1,2,0.00%,50.00%,0:00:20,0
dinnergram,1,1,0.00%,100.00%,0:00:06,0
wuensch,1,1,0.00%,100.00%,0:00:15,0
carson,1,4,0.00%,50.00%,0:01:12,0
Annual Fund,1,4,100.00%,0.00%,0:03:26,0
draft,1,1,0.00%,100.00%,0:00:08,0
white,1,3,0.00%,33.33%,0:00:38,2
brees,1,1,0.00%,100.00%,0:01:43,0
speaking,1,1,0.00%,100.00%,0:01:02,0
first class,1,1,0.00%,100.00%,0:00:46,0
broadcast,1,1,0.00%,100.00%,0:09:47,0
International weekend,1,8,0.00%,25.00%,0:11:33,2
diana lesch,1,2,100.00%,0.00%,0:01:18,0
skinner memo,1,2,0.00%,50.00%,0:00:16,0
steve kelly,1,1,0.00%,100.00%,0:17:36,1
winifred steele,1,2,100.00%,0.00%,0:00:27,0
willis lounge,1,1,0.00%,100.00%,0:12:07,0
attention percentage,1,1,100.00%,0.00%,0:00:00,0
Allen Memorial Hospital,1,4,0.00%,25.00%,0:01:19,2
Mary Jones,1,6,0.00%,16.67%,0:00:57,1
akita,1,1,0.00%,100.00%,0:00:46,1
Raymond Jacobson,1,1,0.00%,100.00%,0:00:10,0
football laird,1,2,0.00%,50.00%,0:23:22,2
marathon,1,2,0.00%,50.00%,0:22:01,0
mary gerth,1,1,100.00%,0.00%,0:00:00,0
peter p bundy,1,3,100.00%,0.00%,0:01:06,0
future of trusteeship,1,2,100.00%,0.00%,0:02:37,0
alice lowe,1,2,0.00%,50.00%,0:09:58,1
wino,1,3,0.00%,33.33%,0:02:49,1
equestrian,1,2,0.00%,50.00%,0:00:39,0
rehearsal,1,7,0.00%,14.29%,0:02:26,5
Ned Heckman,1,1,0.00%,0.00%,0:00:25,2
Module,1,2,100.00%,0.00%,0:01:03,0
joseph hegrood,1,1,0.00%,100.00%,0:00:23,0
talk radio,1,1,0.00%,100.00%,0:00:24,0
student theater,1,3,0.00%,33.33%,0:00:45,2
hp 2100,1,1,0.00%,100.00%,0:01:08,0
Women's Gym,1,7,0.00%,14.29%,0:27:02,2
haskins,1,3,0.00%,0.00%,0:01:56,1
Nancy Soth,1,2,0.00%,50.00%,0:00:36,1
Sports Mug Shots,1,1,0.00%,0.00%,0:06:51,4
Previous Hall of Fame recipients,1,1,100.00%,0.00%,0:00:00,0
steak night,1,1,0.00%,100.00%,0:02:44,0
academic planner,1,2,0.00%,50.00%,0:00:29,0
vernis,1,1,0.00%,100.00%,0:00:04,0
black,1,3,0.00%,33.33%,0:08:26,2
sketchbooks,1,1,0.00%,0.00%,0:00:43,5
cannon,1,4,100.00%,0.00%,0:00:46,0
ethel ackerman,1,2,0.00%,50.00%,0:04:28,0
freshman housing,1,1,0.00%,100.00%,0:00:14,0
nutting family,1,2,100.00%,0.00%,0:00:05,0
mormon and blacks,1,1,0.00%,100.00%,0:00:10,0
Butt end,1,3,0.00%,33.33%,0:01:33,0
faribault state school,1,2,0.00%,0.00%,0:01:47,1
naked,1,1,0.00%,100.00%,0:00:41,0
employee recognition,1,2,0.00%,50.00%,0:00:22,0
Ken Roberts,1,1,100.00%,0.00%,0:00:00,0
skin deep,1,2,0.00%,0.00%,0:03:33,1
seal,1,1,0.00%,100.00%,0:00:27,0
west hall interior,1,2,0.00%,50.00%,0:06:09,7
john musser,1,1,0.00%,100.00%,0:05:44,0
takeyama,1,1,100.00%,0.00%,0:00:00,0
schuster,1,3,0.00%,66.67%,0:00:53,0
Project Friendship,1,2,0.00%,50.00%,0:00:42,2
keeping faith,1,1,0.00%,100.00%,0:05:09,2
womens guide,1,1,100.00%,0.00%,0:00:00,0
Guy chase,1,3,0.00%,0.00%,0:02:09,1
Charles Henry maxwell,1,4,100.00%,25.00%,0:02:19,2
corriente,1,2,0.00%,50.00%,0:00:20,0
Fred B. Hill,1,4,0.00%,25.00%,0:00:44,2
lacy staisch,1,2,100.00%,0.00%,0:00:18,0
Zoology,1,1,0.00%,100.00%,0:01:08,0
mama lere home,1,1,0.00%,100.00%,0:00:13,0
arnold eisen,1,2,0.00%,50.00%,0:00:58,0
overview,1,1,0.00%,100.00%,0:00:15,0
3rd Musser,1,3,0.00%,33.33%,0:00:56,4
welcome home,1,1,0.00%,100.00%,0:00:08,0
michael the syrian,1,1,100.00%,0.00%,0:00:00,0
dean of men,1,1,0.00%,100.00%,0:00:21,0
west,1,1,0.00%,100.00%,0:00:17,0
bug concert,1,3,100.00%,0.00%,0:00:17,0
susan robiner,1,1,100.00%,0.00%,0:00:00,0
charles shedd,1,3,0.00%,33.33%,0:00:50,0
Child's christmas,1,3,100.00%,0.00%,0:01:49,0
jonathan c. gibbs,1,1,100.00%,0.00%,0:00:00,0
off campus studies,1,2,0.00%,50.00%,0:02:20,0
granrud,1,1,0.00%,100.00%,0:00:51,0
mike barnes,1,1,0.00%,100.00%,0:00:34,0
sollid,1,1,0.00%,100.00%,0:00:08,0
unknown date,1,1,0.00%,100.00%,0:00:14,0
library bookstore,1,2,0.00%,50.00%,0:20:36,0
hamaji,1,1,0.00%,100.00%,0:00:13,0
merzifon,1,4,0.00%,25.00%,0:01:06,2
section c,1,1,0.00%,100.00%,0:00:45,0
Nachtigall,1,4,0.00%,25.00%,0:13:03,6
goodsell gazette,1,2,0.00%,50.00%,0:00:52,0
public decisions,1,1,0.00%,100.00%,0:00:18,0
events,1,1,0.00%,100.00%,0:33:20,12
honorary musser,1,2,100.00%,0.00%,0:00:05,0
mike barnett,1,2,100.00%,0.00%,0:01:50,0
mahanger,1,1,0.00%,0.00%,0:00:48,1
Student Social Cooperative,1,1,100.00%,0.00%,0:00:00,0
botanica,1,1,0.00%,100.00%,0:00:19,0
Oral History Program,1,2,100.00%,0.00%,0:00:24,0
blayney,1,2,0.00%,100.00%,0:05:09,0
willabel cole mitchell,1,2,0.00%,0.00%,0:01:00,1
scholarship,1,3,100.00%,0.00%,0:26:13,2
pachl,1,1,0.00%,100.00%,0:21:55,5
konrad liegel,1,4,0.00%,50.00%,0:00:53,0
rose,1,1,0.00%,100.00%,0:00:21,0
samples,1,3,0.00%,33.33%,0:19:35,0
dunham,1,2,0.00%,50.00%,0:00:53,0
sovik quanb,1,1,100.00%,0.00%,0:00:00,0
zulu,1,1,0.00%,100.00%,0:11:19,0
read,1,2,0.00%,0.00%,0:00:25,1
CPTP,1,1,0.00%,100.00%,0:00:13,0
papers,1,1,0.00%,0.00%,0:00:21,3
libe,1,2,100.00%,0.00%,0:18:39,0
barry casper,1,2,0.00%,50.00%,0:01:05,2
college life in the 60s,1,1,100.00%,0.00%,0:00:00,0
kelly conlin,1,3,100.00%,0.00%,0:01:27,0
jim watkins,1,1,0.00%,100.00%,0:00:20,0
jeremy harrell,1,2,100.00%,0.00%,0:00:13,0
kevin donovan,1,2,100.00%,0.00%,0:00:08,0
daniel casper,1,2,0.00%,50.00%,0:11:04,0
lightning,1,1,0.00%,100.00%,0:13:06,0
urback,1,2,0.00%,100.00%,0:00:11,0
tower,1,2,0.00%,50.00%,0:00:24,0
Walwyn,1,6,100.00%,0.00%,0:00:50,0
wiprud,1,1,0.00%,100.00%,0:00:12,0
gretchen leiterman,1,4,100.00%,0.00%,0:02:36,2
dwight eisenhower,1,5,0.00%,0.00%,0:03:25,2
garnett,1,1,100.00%,0.00%,0:00:00,0
eisenhuth,1,2,0.00%,50.00%,0:22:31,0
gridley man,1,1,0.00%,100.00%,0:16:49,0
William stokes,1,5,100.00%,0.00%,0:04:21,0
compulsion,1,2,0.00%,100.00%,0:00:12,0
duniway,1,1,0.00%,100.00%,0:15:45,14
Timothy Gerhold,1,1,0.00%,0.00%,0:12:13,9
Paul Dillenberger,1,2,0.00%,50.00%,0:21:31,1
affording,1,1,0.00%,100.00%,0:00:20,0
aphrodite,1,1,0.00%,100.00%,0:00:18,0
jane andrews,1,1,0.00%,100.00%,0:01:49,0
Neil Evans,1,1,100.00%,0.00%,0:00:00,0
spss,1,1,0.00%,100.00%,0:05:04,0
sunday morning speakers,1,2,100.00%,0.00%,0:00:07,0
philomath,1,1,0.00%,100.00%,0:03:26,3
ABBY FURNESS,1,1,0.00%,100.00%,0:03:25,0
rueb,1,2,0.00%,0.00%,0:00:36,1
lucchesi,1,1,0.00%,100.00%,0:00:10,0
Alvis Lee Tinnin,1,2,0.00%,50.00%,0:06:13,1
night dream,1,1,100.00%,0.00%,0:00:00,0
liang,1,2,0.00%,50.00%,0:00:30,0
Strong papers,1,2,100.00%,50.00%,0:00:38,0
Charles Fortney,1,3,0.00%,33.33%,0:00:52,0
Elizabeth Kitchens Gordon,1,3,100.00%,0.00%,0:01:47,0
Civil Rights,1,1,0.00%,100.00%,0:00:36,0
meter bowl,1,1,0.00%,100.00%,0:00:05,0
terry schlink,1,1,100.00%,0.00%,0:00:00,0
van koughnett,1,1,100.00%,0.00%,0:00:00,0
cross country,1,2,100.00%,0.00%,0:00:03,0
deer,1,1,100.00%,0.00%,0:00:00,0
daniel alabi,1,1,100.00%,0.00%,0:00:00,0
Estey,1,1,0.00%,100.00%,0:00:36,0
minnesota private college hour,1,1,100.00%,0.00%,0:00:00,0
sheet music,1,3,0.00%,33.33%,0:00:20,1
rawit,1,1,0.00%,100.00%,0:21:11,0
58ers,1,1,0.00%,100.00%,0:00:09,0
mathematics,1,1,0.00%,100.00%,0:00:25,0
Religious services,1,1,0.00%,100.00%,0:00:15,0
Mission Board,1,3,100.00%,33.33%,0:13:55,0
shelter,1,1,100.00%,0.00%,0:00:00,0
Gocker,1,1,100.00%,0.00%,0:00:00,0
pear,1,3,0.00%,33.33%,0:02:39,5
gifts,1,2,100.00%,0.00%,0:01:09,0
brotherhood,1,1,0.00%,100.00%,0:00:12,0
vick tim,1,1,100.00%,0.00%,0:00:00,0
calendar discussion,1,6,100.00%,0.00%,0:14:45,0
dennis josephs,1,3,0.00%,0.00%,0:09:07,18
Hoban,1,1,100.00%,0.00%,0:00:00,0
holman,1,1,100.00%,0.00%,0:00:00,0
hadzi,1,2,0.00%,50.00%,0:00:59,2
independent study,1,3,0.00%,66.67%,0:17:14,3
schroeer,1,2,100.00%,0.00%,0:00:12,0
zappa,1,1,100.00%,0.00%,0:00:00,0
Nazro,1,2,100.00%,0.00%,0:00:24,0
arthur haskell wingate,1,1,100.00%,0.00%,0:00:00,0
scoville drawing,1,1,0.00%,100.00%,0:00:11,0
apartment,1,1,0.00%,100.00%,0:01:09,0
metric football,1,2,100.00%,0.00%,0:00:14,0
alvarez,1,1,0.00%,100.00%,0:00:29,1
smile,1,1,0.00%,100.00%,0:00:12,0
crest,1,1,100.00%,0.00%,0:00:00,0
health service,1,2,100.00%,0.00%,0:00:17,0
"Shoger, Ross L",1,1,0.00%,0.00%,0:30:37,10
fall leaves,1,1,0.00%,100.00%,0:00:22,0
returning,1,1,0.00%,100.00%,0:22:55,0
brownson,1,7,100.00%,0.00%,0:02:33,5
president strong,1,1,0.00%,100.00%,0:02:50,0
senior prom,1,2,0.00%,0.00%,0:00:16,1
morley,1,17,0.00%,0.00%,0:36:27,8
mac matter,1,2,100.00%,0.00%,0:00:31,0
caucasian,1,1,0.00%,100.00%,0:00:10,0
hendee,1,1,100.00%,0.00%,0:00:00,0
bell field,1,5,0.00%,20.00%,0:03:50,5
Pilot Training,1,1,0.00%,100.00%,0:00:14,0
Laird Annex,1,5,0.00%,20.00%,0:01:53,1
