Search Term,Total Unique Searches,Results Pageviews / Search,% Search Exits,% Search Refinements,Time after Search,Average Search Depth
internship,2,1.00,50.00%,50.00%,00:01:31,0.00
intramural,2,2.50,0.00%,40.00%,00:13:55,0.00
jaax viruses,2,1.00,0.00%,100.00%,00:00:24,0.00
jacobson,2,1.00,0.00%,50.00%,00:08:55,1.50
jagdish,2,1.00,50.00%,50.00%,00:00:16,0.00
james meredith,2,2.00,50.00%,25.00%,00:02:40,1.00
james merideth,2,1.00,0.00%,100.00%,00:00:10,0.00
japan,2,3.50,0.00%,28.57%,00:04:08,0.00
japanese american students,2,5.00,50.00%,10.00%,00:01:38,0.50
Japanese-American Playwright and poet David Mura,2,1.00,0.00%,100.00%,00:00:29,0.00
"Jeff Blodgett, founding director of Wellstone Action",2,1.00,0.00%,100.00%,00:00:49,0.00
jesse robinson,2,1.00,50.00%,50.00%,00:00:38,3.00
jim fisher,2,1.50,0.00%,66.67%,00:05:40,0.00
joe fabeetz,2,1.00,0.00%,100.00%,00:08:24,0.00
john nason,2,4.00,0.00%,12.50%,00:06:40,9.50
John nason,2,4.00,50.00%,0.00%,00:02:47,2.50
john westbrook,2,2.50,50.00%,40.00%,00:06:14,0.50
KFMX,2,2.50,50.00%,20.00%,00:18:22,0.00
kids,2,1.50,50.00%,33.33%,00:00:20,0.50
kirchheimer,2,1.00,50.00%,0.00%,00:04:28,2.50
krlx,2,2.50,0.00%,40.00%,00:10:27,1.50
ktca,2,2.00,50.00%,25.00%,00:00:34,0.00
laird field grandstand,2,1.00,50.00%,50.00%,00:00:04,0.00
lake shelter,2,1.00,0.00%,100.00%,00:01:57,0.00
language,2,2.00,0.00%,50.00%,00:32:42,5.50
law lodge,2,1.50,0.00%,33.33%,00:00:12,0.50
leal headley,2,3.00,50.00%,0.00%,00:00:56,1.00
learning and teaching center ltc dean,2,2.00,50.00%,50.00%,00:00:10,0.00
leo bickelhaupt,2,2.00,100.00%,0.00%,00:05:54,0.00
lindberg lewis,2,2.50,50.00%,40.00%,00:07:48,0.00
LTC,2,2.50,0.00%,40.00%,00:01:31,0.50
lubin,2,1.00,50.00%,50.00%,00:08:42,0.50
lyman,2,2.00,0.00%,50.00%,00:13:36,0.50
Lyman lakes,2,4.00,0.00%,0.00%,00:02:15,3.50
Lyman Lakes,2,5.00,50.00%,10.00%,00:01:39,3.00
mai fete costume,2,2.50,100.00%,0.00%,00:00:11,0.00
map,2,2.50,0.00%,40.00%,00:04:34,2.00
marfleet students,2,1.00,50.00%,50.00%,00:00:58,0.00
margaret bell cameron,2,8.50,50.00%,5.88%,00:04:13,0.00
margaret thomson,2,5.00,0.00%,10.00%,00:06:56,2.50
margret thompson,2,2.50,0.00%,40.00%,00:11:36,0.50
martha a. king,2,4.00,0.00%,25.00%,00:09:02,7.00
martha elizabeth donaldson,2,5.50,100.00%,18.18%,00:01:41,1.00
mathis,2,5.00,0.00%,0.00%,00:08:28,18.50
mcac,2,2.00,0.00%,50.00%,00:10:03,0.00
mcfadden,2,1.00,100.00%,0.00%,00:00:00,0.00
Midwinter Ball,2,5.00,100.00%,0.00%,00:01:52,2.00
Mighty Ducks,2,1.00,0.00%,100.00%,00:00:14,0.00
milster,2,2.50,0.00%,40.00%,00:00:45,0.00
miscellaneous files,2,2.00,0.00%,50.00%,00:00:47,0.00
missions,2,1.50,50.00%,33.33%,00:00:51,1.50
mohrig,2,2.50,0.00%,40.00%,00:17:57,2.00
Morford,2,3.50,50.00%,42.86%,00:00:36,1.00
mud tug,2,2.50,50.00%,20.00%,00:03:56,4.50
multicultural,2,1.00,0.00%,100.00%,00:02:59,0.00
music,2,2.00,0.00%,50.00%,00:02:59,1.50
Music Hall,2,3.50,100.00%,0.00%,00:00:53,0.50
musser,2,3.00,50.00%,0.00%,00:00:20,1.50
myers,2,1.00,0.00%,100.00%,00:03:03,0.50
nature trail,2,3.50,100.00%,14.29%,00:00:19,0.00
neil evans,2,1.00,0.00%,50.00%,00:02:11,1.50
new student week,2,2.00,0.00%,25.00%,00:04:22,0.50
news,2,1.50,50.00%,33.33%,00:00:40,0.00
news press,2,3.00,100.00%,0.00%,00:00:19,0.00
noon news,2,2.00,50.00%,25.00%,00:00:43,0.00
Northfield Middle,2,3.50,0.00%,42.86%,00:01:54,1.50
nudity,2,2.00,100.00%,0.00%,00:00:39,0.00
Nuvart Parseghian Mehta,2,3.00,50.00%,0.00%,00:01:01,2.50
ocs,2,2.50,50.00%,20.00%,00:03:44,1.00
odanaka,2,1.50,0.00%,66.67%,00:02:03,1.50
Olin,2,6.50,0.00%,7.69%,00:12:43,7.50
orchestra,2,5.50,50.00%,18.18%,00:03:39,8.50
oregon trail,2,1.00,0.00%,100.00%,00:00:10,0.00
paas,2,3.00,0.00%,33.33%,00:00:34,0.00
parish,2,1.00,100.00%,0.00%,00:00:00,0.00
parish house,2,1.00,0.00%,100.00%,00:01:04,0.00
Paul Wellstone,2,4.50,50.00%,11.11%,00:04:28,9.50
peace corps,2,2.50,0.00%,60.00%,00:13:56,0.00
percy watson,2,1.00,100.00%,0.00%,00:00:00,0.00
personnel,2,2.50,50.00%,20.00%,00:02:18,0.00
phenix,2,2.50,50.00%,0.00%,00:02:47,1.00
Phyllis Flattery,2,2.00,50.00%,25.00%,00:02:04,0.00
Picnic,2,10.00,100.00%,10.00%,00:05:17,10.00
pine hill,2,1.00,50.00%,50.00%,00:02:31,0.00
plan,2,8.00,0.00%,6.25%,00:06:49,9.00
polar,2,2.00,100.00%,0.00%,00:03:10,0.00
political science,2,1.00,50.00%,50.00%,00:00:37,0.00
portraits,2,1.00,0.00%,100.00%,00:20:01,3.00
postcards,2,2.50,0.00%,20.00%,00:26:14,0.50
prairie,2,1.50,0.00%,66.67%,00:00:24,0.00
"President Stephen R. Lewis, Jr., et.al.; 1: Selections: Salutory, Welcome, Comments, Conferring of Honorary Degrees and Responses 2: Complete Event (l",2,1.00,0.00%,100.00%,00:09:01,0.00
president strong,2,2.50,50.00%,40.00%,00:01:33,0.00
press releases,2,1.50,50.00%,33.33%,00:00:08,0.00
Professor Emeritus Wayne Carver reading from his works,2,1.00,0.00%,100.00%,00:06:29,0.00
profile,2,2.00,50.00%,25.00%,00:00:37,0.00
Project 60,2,1.50,0.00%,66.67%,00:02:06,4.00
promotional video,2,3.50,0.00%,28.57%,00:05:27,8.50
Protest,2,4.00,50.00%,12.50%,00:01:26,1.00
regency ball,2,1.50,100.00%,0.00%,00:00:06,0.00
reunion 2007,2,1.00,50.00%,50.00%,00:00:09,0.00
reunion dana wright,2,1.50,0.00%,100.00%,00:01:07,0.00
richard nau,2,1.00,0.00%,50.00%,00:03:09,1.00
riesman,2,3.00,50.00%,16.67%,00:00:50,0.00
robert edwards,2,3.00,50.00%,33.33%,00:05:11,1.00
rolfe,2,1.50,50.00%,33.33%,00:00:35,1.00
Rotblatt,2,7.50,0.00%,6.67%,00:06:17,8.00
"Salutatory: CAROLYN FURE-SLOCUM '82, College Chaplain Welcome, Announcement of Endowed Chairs: ROBERT A. ODEN, JR., President Recognition of Honor Stu",2,2.00,50.00%,25.00%,00:00:37,0.00
Sayles,2,13.50,50.00%,7.41%,00:05:28,12.50
sayles-hill,2,3.00,0.00%,33.33%,00:00:24,0.50
Sayles-Hill,2,6.00,50.00%,0.00%,00:00:45,3.00
Schiller,2,9.00,0.00%,5.56%,00:12:42,9.50
Scoville,2,11.00,50.00%,4.55%,00:08:27,11.00
sculpture,2,1.50,50.00%,33.33%,00:00:36,0.50
Seccombe,2,13.50,0.00%,7.41%,00:22:26,16.50
security,2,3.50,50.00%,14.29%,00:01:12,0.00
Senate,2,3.50,100.00%,0.00%,00:03:01,0.00
sewer,2,1.00,0.00%,50.00%,00:00:22,1.50
sexual misconduct,2,1.50,0.00%,66.67%,00:13:24,0.00
sidereal,2,2.00,50.00%,25.00%,00:00:36,0.00
sigma xi,2,3.50,0.00%,14.29%,00:12:25,4.00
Sivasliyan,2,2.50,0.00%,40.00%,00:00:38,0.00
skiffle,2,1.00,100.00%,0.00%,00:00:00,0.00
Skinner,2,2.50,0.00%,40.00%,00:00:14,0.00
skinner memo,2,2.00,0.00%,50.00%,00:02:35,0.00
skinner memorial chapel,2,4.50,50.00%,11.11%,00:14:16,4.50
snow,2,1.00,0.00%,100.00%,00:02:01,0.00
social service board,2,3.50,50.00%,14.29%,00:01:59,2.00
soldiers,2,1.00,0.00%,100.00%,00:00:09,0.00
special events,2,2.50,50.00%,20.00%,00:13:04,0.50
spring concert,2,2.00,0.00%,50.00%,00:01:45,1.00
staff handbook,2,1.50,0.00%,33.33%,00:19:01,6.00
stanton,2,1.50,0.00%,0.00%,00:14:49,32.00
stephanie cox,2,2.50,0.00%,40.00%,00:02:18,0.00
strong house,2,5.00,0.00%,10.00%,00:14:15,11.00
suspension bridge,2,1.00,0.00%,100.00%,00:10:55,0.00
teaching,2,3.00,100.00%,0.00%,00:06:08,0.00
tennis,2,5.00,50.00%,10.00%,00:01:49,6.50
tenure,2,3.00,0.00%,16.67%,00:05:29,0.50
the clap,2,1.50,0.00%,66.67%,00:31:52,2.00
The cold war,2,2.50,50.00%,20.00%,00:01:18,0.00
The immigrants' guide to Minnesota,2,1.00,100.00%,0.00%,00:00:00,0.00
the voice,2,2.50,0.00%,40.00%,00:01:25,0.50
Theo Foreman,2,2.00,50.00%,0.00%,00:03:55,2.50
thesis,2,3.50,50.00%,14.29%,00:01:07,0.00
thurnblad,2,1.00,50.00%,50.00%,00:00:09,0.00
tibet,2,1.00,0.00%,100.00%,00:00:11,0.00
tinnin,2,1.00,0.00%,100.00%,00:06:51,0.50
title ix,2,1.00,0.00%,100.00%,00:00:27,0.00
townhouse,2,1.50,0.00%,66.67%,00:02:26,4.50
track,2,1.50,50.00%,33.33%,00:09:54,0.00
train,2,2.00,0.00%,75.00%,00:21:25,1.50
treasurer reports,2,1.00,0.00%,100.00%,00:01:02,0.00
Ultimate,2,3.00,0.00%,16.67%,00:40:37,73.00
unashamed,2,1.50,0.00%,66.67%,00:08:42,0.50
uninvited company,2,4.50,50.00%,22.22%,00:03:13,0.50
veterans,2,1.00,50.00%,50.00%,00:00:07,0.00
video,2,2.50,0.00%,20.00%,00:10:45,2.50
viewbook,2,1.50,0.00%,33.33%,00:03:20,3.00
volleyball,2,2.50,0.00%,40.00%,00:04:23,0.50
war remembrance,2,1.00,0.00%,100.00%,00:01:17,1.50
water tower,2,1.50,50.00%,33.33%,00:03:30,0.50
Water Tower,2,3.00,50.00%,33.33%,00:02:12,0.50
Waterford,2,4.50,0.00%,11.11%,00:02:47,3.50
watson,2,3.00,0.00%,16.67%,00:01:57,1.50
weitz,2,1.50,50.00%,33.33%,00:00:21,0.00
wendell castle,2,1.00,0.00%,100.00%,00:09:50,0.00
west hall,2,4.50,0.00%,11.11%,00:01:00,3.00
william laird,2,4.00,50.00%,12.50%,00:32:45,10.00
William simpson,2,3.50,0.00%,0.00%,00:09:12,3.50
williams,2,2.00,0.00%,75.00%,00:03:52,15.50
williams hall,2,4.50,0.00%,22.22%,00:05:16,3.00
Willis,2,12.00,100.00%,0.00%,00:03:11,8.00
women's league,2,1.50,100.00%,0.00%,00:00:16,0.00
women's recreation,2,1.00,0.00%,100.00%,00:09:18,0.00
World War II,2,2.50,0.00%,40.00%,00:02:08,0.00
wrestling,2,7.00,50.00%,14.29%,00:02:10,2.50
WWII,2,2.00,50.00%,25.00%,00:00:51,0.00
yamasaki,2,6.00,0.00%,16.67%,00:04:59,9.00
?p=,1,1.00,0.00%,100.00%,00:00:06,0.00
...Urban Economist,1,1.00,0.00%,100.00%,00:01:24,0.00
'52 Panel: Education,1,1.00,0.00%,100.00%,00:05:41,0.00
'67 Panel: Medicare,1,1.00,0.00%,100.00%,00:00:16,0.00
'Carleton's Values',1,2.00,0.00%,50.00%,00:01:07,0.00
'Central Park',1,3.00,0.00%,33.33%,00:01:10,0.00
'Ethics in Our Lives',1,1.00,0.00%,100.00%,00:00:49,0.00
'Politics in a Nation on Edge',1,1.00,0.00%,100.00%,00:06:56,0.00
'The Benefits of Life Income Giving' (dub master of outside tape),1,1.00,0.00%,100.00%,00:00:26,0.00
"""1: Complete Convocation 2: Address with introduction""",1,2.00,0.00%,50.00%,00:00:39,0.00
"""alcoholics anonymous""",1,1.00,0.00%,100.00%,00:00:11,0.00
"""alumni association""",1,2.00,0.00%,50.00%,00:07:48,5.00
"""alumni council""",1,3.00,0.00%,0.00%,00:27:15,6.00
"""Alumni Memorial Chapel Service""",1,2.00,0.00%,50.00%,00:00:48,0.00
"""alumni office""",1,3.00,0.00%,33.33%,00:03:17,0.00
"""alumni production""",1,2.00,0.00%,50.00%,00:01:37,0.00
"""Alumni Remembrance Chapel Service""",1,7.00,0.00%,14.29%,00:02:00,0.00
"""Alumni Reunion Convocation""",1,1.00,0.00%,100.00%,00:02:03,0.00
"""american house""",1,14.00,0.00%,0.00%,00:07:35,8.00
"""american studies""",1,2.00,0.00%,50.00%,00:00:37,0.00
"""annual fund""",1,1.00,0.00%,100.00%,00:02:12,0.00
"""annual report"" alumni",1,3.00,0.00%,33.33%,00:03:25,0.00
"""association of minnesota colleges""",1,2.00,0.00%,100.00%,00:02:01,0.00
"""board of trustees""",1,2.00,0.00%,0.00%,00:03:48,4.00
"""board of trustees"" minutes",1,3.00,0.00%,33.33%,00:02:32,0.00
"""box 1""",1,1.00,0.00%,100.00%,00:24:51,1.00
"""business office"" memos",1,1.00,0.00%,100.00%,00:04:53,5.00
"""carleton college campus""",1,1.00,100.00%,0.00%,00:00:00,0.00
"""carleton college students""",1,4.00,0.00%,25.00%,00:08:32,0.00
"""Carleton corporation""",1,4.00,0.00%,25.00%,00:01:30,1.00
"""Carleton Literary Workshop""",1,1.00,0.00%,100.00%,00:00:28,0.00
"""Celebration of stewardship""",1,1.00,0.00%,100.00%,00:00:39,0.00
"""Class of '51 'Orbits""",1,1.00,0.00%,100.00%,00:03:26,0.00
"""class of 1898""",1,1.00,100.00%,0.00%,00:00:00,0.00
"""college teaching""",1,4.00,100.00%,0.00%,00:02:29,0.00
"""common fund""",1,1.00,0.00%,100.00%,00:00:15,0.00
"""common reading convocation""",1,1.00,0.00%,100.00%,00:00:55,0.00
"""Division Budget Requests""",1,2.00,0.00%,50.00%,00:03:03,0.00
"""Don Rawitsch""",1,1.00,0.00%,100.00%,00:00:25,0.00
"""Dr. Martin""",1,1.00,0.00%,100.00%,00:12:40,13.00
"""earth day""",1,1.00,0.00%,100.00%,00:00:36,0.00
"""edward schmidt""",1,1.00,100.00%,0.00%,00:00:00,0.00
"""executive committee"" minutes",1,7.00,0.00%,14.29%,00:11:17,3.00
"""farm club""",1,4.00,0.00%,25.00%,00:07:16,0.00
"""finaince committee""",1,1.00,0.00%,100.00%,00:00:10,0.00
"""foreign missions""",1,3.00,0.00%,33.33%,00:00:29,0.00
"""Fred B. Hill""",1,3.00,0.00%,33.33%,00:04:04,4.00
"""french house""",1,7.00,0.00%,14.29%,00:04:00,1.00
"""Greg Hegelson""",1,2.00,100.00%,0.00%,00:00:29,0.00
"""heywood luncheon""",1,1.00,0.00%,100.00%,00:00:27,0.00
"""higher education coordinating""",1,4.00,0.00%,50.00%,00:24:48,0.00
"""hill house""",1,1.00,0.00%,100.00%,00:10:27,3.00
"""history comp""",1,2.00,100.00%,0.00%,00:00:05,0.00
"""iron bridge""",1,1.00,0.00%,100.00%,00:00:46,1.00
"""j charles wilson""",1,1.00,0.00%,100.00%,00:00:17,0.00
"""japanese american""",1,3.00,0.00%,66.67%,00:13:44,0.00
"""japanese-american""",1,1.00,0.00%,100.00%,00:00:13,0.00
"""john c wilson""",1,1.00,0.00%,100.00%,00:00:18,0.00
"""john charles wilson""",1,1.00,0.00%,100.00%,00:00:11,0.00
"""john wilson""",1,2.00,100.00%,0.00%,00:00:56,0.00
"""karen jo wolf""",1,1.00,0.00%,100.00%,00:00:04,0.00
"""karen wolf""",1,1.00,100.00%,0.00%,00:00:00,0.00
"""language associate""",1,3.00,0.00%,33.33%,00:00:33,0.00
"""language associates""",1,2.00,0.00%,50.00%,00:18:43,0.00
"""laurel johnson""",1,1.00,0.00%,100.00%,00:00:08,0.00
"""learning and teaching center""",1,1.00,0.00%,100.00%,00:01:34,0.00
"""learning and teaching center"" dean",1,2.00,0.00%,100.00%,00:00:14,0.00
"""Lee Prohofsky, photographer""",1,1.00,0.00%,100.00%,00:00:17,0.00
"""linda young""",1,1.00,100.00%,0.00%,00:00:00,0.00
"""live from carleton""",1,1.00,100.00%,0.00%,00:00:00,0.00
"""mark twain""",1,4.00,100.00%,0.00%,00:00:51,0.00
"""Martha A. King""",1,7.00,0.00%,0.00%,00:22:10,7.00
"""Methodist Church""",1,5.00,100.00%,0.00%,00:00:27,0.00
"""minnesota legislature""",1,1.00,100.00%,0.00%,00:00:00,0.00
"""monthly monday meeting""",1,1.00,0.00%,100.00%,00:01:25,0.00
"""music hall""",1,6.00,0.00%,0.00%,00:01:10,4.00
"""new student""",1,2.00,0.00%,50.00%,00:04:47,3.00
"""parish house""",1,6.00,100.00%,0.00%,00:00:41,0.00
"""Parish House""",1,2.00,0.00%,50.00%,00:02:40,1.00
"""Peter Cole""",1,1.00,0.00%,100.00%,00:00:12,0.00
"""plan of basement""",1,1.00,0.00%,0.00%,00:37:18,4.00
"""political economy""",1,1.00,0.00%,100.00%,00:06:35,0.00
"""president's fund""",1,1.00,0.00%,100.00%,00:02:23,0.00
"""President's Quarterly Meeting""",1,1.00,0.00%,100.00%,00:00:37,0.00
"""rec""",1,1.00,0.00%,100.00%,00:00:40,0.00
"""religious activities""",1,3.00,0.00%,33.33%,00:02:37,0.00
"""religious affairs""",1,18.00,0.00%,5.56%,00:08:20,0.00
"""robert larson""",1,1.00,0.00%,100.00%,00:00:20,0.00
"""sally ride""",1,1.00,0.00%,100.00%,00:02:17,0.00
"""science hall""",1,2.00,0.00%,50.00%,00:01:14,3.00
"""seccombe house""",1,2.00,0.00%,50.00%,00:12:40,24.00
"""Senior Class Video""",1,1.00,0.00%,100.00%,00:00:31,0.00
"""serial publication""",1,1.00,0.00%,100.00%,00:00:13,0.00
"""social service board""",1,3.00,0.00%,33.33%,00:02:04,0.00
"""State of Our Democracy""",1,1.00,0.00%,100.00%,00:00:22,0.00
"""strong house""",1,1.00,0.00%,100.00%,00:07:49,0.00
"""student affairs at carleton college""",1,1.00,0.00%,100.00%,00:00:12,0.00
"""student affairs""",1,2.00,0.00%,50.00%,00:00:38,0.00
"""student affairs"" committee",1,1.00,0.00%,100.00%,00:00:21,0.00
"""student affairs"" committee report",1,5.00,0.00%,20.00%,00:02:20,0.00
"""student affairs"" external",1,4.00,0.00%,25.00%,00:01:27,0.00
"""student futures""",1,2.00,0.00%,50.00%,00:03:01,0.00
"""talk to parents""",1,3.00,0.00%,66.67%,00:00:25,0.00
"""teacher education""",1,1.00,0.00%,100.00%,00:01:26,0.00
"""the grill""",1,1.00,0.00%,100.00%,00:00:07,0.00
"""Tom Roster, photographer""",1,2.00,0.00%,50.00%,00:00:59,0.00
"""Veblen Seminar""",1,1.00,0.00%,100.00%,00:00:48,0.00
"""what does it take""",1,6.00,0.00%,0.00%,00:01:23,3.00
"""William Hunter""",1,2.00,100.00%,0.00%,00:00:21,0.00
"""willis hall""",1,1.00,100.00%,0.00%,00:00:00,0.00
"""winifred baker""",1,1.00,0.00%,100.00%,00:00:10,0.00
(no participant information available),1,1.00,0.00%,100.00%,00:01:22,0.00
</span,1,6.00,0.00%,16.67%,00:06:55,0.00
</span>,1,1.00,0.00%,100.00%,00:00:05,0.00
01/07/072,1,1.00,0.00%,100.00%,00:00:42,10.00
02-26,1,1.00,0.00%,100.00%,00:00:14,0.00
025.17,1,1.00,0.00%,100.00%,00:00:12,0.00
06-22,1,2.00,0.00%,50.00%,00:20:21,1.00
1: 'The Carleton multicultural experience through the decades' 2: 'Careers after Carleton' 3: Supper and Reminiscences' 4: Chapel Service 3: Fred East,1,1.00,0.00%,100.00%,00:00:38,0.00
"1: Alumni Convocation, President Stephen R. Lewis, et. al. 2: Carleton Professor Bill Woehrlin 3: Class of 67 Panel 4: Anthony Downs 5: Alumni Memoria",1,1.00,0.00%,100.00%,00:01:20,0.00
1: Black History Month Convocation with composer Earnestine Robinson 2: Convocation and performance,1,1.00,0.00%,100.00%,00:01:37,0.00
"1: Ceremony 2: Masire - Citation, Award, Response",1,1.00,0.00%,100.00%,00:00:07,0.00
"1: Common Reading Convocation 2: '46 Panel: 'Hey Folks, It Ain't Over Yet!: -Serving the Future' 3: 'Earth Day 25 Years Later: What have we learned?'",1,1.00,0.00%,100.00%,00:00:42,0.00
1: Common Reading Convocation 2: Heywood Society Luncheon 3: Class of '49 panel: 'Looking,1,1.00,0.00%,100.00%,00:00:22,0.00
"1: Common Reading Convocation 2: Heywood Society Luncheon 3: Class of '49 panel: 'Looking Forward...' 4: 'Social Justice', class of '74",1,1.00,0.00%,100.00%,00:00:08,0.00
"1: Common Reading Convocation 2: Heywood Society Luncheon 3: Class of '49 panel: 'Looking Forward...' 4: 'Social Justice', class of '74 panel 5: 'Repo",1,1.00,0.00%,100.00%,00:00:07,0.00
1: Complete Convocation 2: Address by Cathy Yandell,1,1.00,0.00%,100.00%,00:00:45,0.00
1: Complete Convocation 2: Address with introduction,1,1.00,0.00%,100.00%,00:00:19,0.00
"1: Complete Event (less awarding of individual BA's); 2: Conferring of Honorary Degree and Response: Jane E. Hodgson, M.D., Class of 1934, Doctor of S",1,1.00,0.00%,100.00%,00:02:39,0.00
"1: Complete event (less individual BA's) 2: Degree and Response, Kirbyjon Caldwell '75 3: Degree and Response, Jane Hamilton '79",1,1.00,0.00%,100.00%,00:02:12,0.00
1: Complete event less Individual BA's,1,1.00,0.00%,100.00%,00:05:18,0.00
"1: Introduction, Joan Friedman (1:04)",1,1.00,0.00%,100.00%,00:02:09,0.00
"1: Introduction, Joan Friedman (1:04)Ê 2, 3: Richard Crouter (8:26, 7:37)Ê 4, 5: Lori Pearson (7:53, 9:05)Ê 6, 7: Joan Friedman (7:47, 8:33)Ê 8, 9: Jo",1,1.00,0.00%,100.00%,00:00:14,0.00
"1: Kristine Cecil '84, Vice President for External Relations (0:54) 2: David D. Chomeau '58 and Connie C. Harris '58, Heywood Society Luncheon Hosts (",1,1.00,0.00%,100.00%,00:05:47,0.00
"1: Kristine Cecil '84, Vice President for External Relations (2:59) 2: Laurel A. Grotzinger '57 and Lowell D. Larson '57, Honorary Heywood Society Co-",1,1.00,100.00%,0.00%,00:00:00,0.00
"1: Memorial Chapel Service 2: Alumni Convocation 2a: Announcement of Heywood society 2b: Carleton's Alma Mater (with Stephen R. Lewis, Jr.) 3: Robert",1,1.00,0.00%,100.00%,00:01:07,0.00
1: Remarks and Addresses 2: Wayne C. Booth 3: Robert B. Bergman '63 4: Bergman and Booth 5: Commencement (Less individual BA's),1,1.00,100.00%,0.00%,00:00:00,0.00
1: State of the College Panel 2: AAF Breakout Session,1,1.00,0.00%,100.00%,00:01:19,0.00
103136,1,1.00,0.00%,100.00%,00:00:29,0.00
103137,1,1.00,0.00%,100.00%,00:00:40,0.00
103138,1,1.00,0.00%,100.00%,00:00:29,0.00
12-11-2014,1,1.00,0.00%,100.00%,00:00:07,0.00
1236,1,1.00,0.00%,0.00%,00:00:43,1.00
12582,1,1.00,0.00%,100.00%,00:00:41,0.00
12587,1,1.00,0.00%,100.00%,00:01:43,0.00
12589,1,1.00,0.00%,100.00%,00:00:35,0.00
12591,1,1.00,0.00%,100.00%,00:00:55,0.00
12593,1,1.00,0.00%,100.00%,00:00:41,0.00
12594,1,1.00,0.00%,100.00%,00:01:05,0.00
12595,1,1.00,0.00%,100.00%,00:00:35,0.00
12596,1,1.00,0.00%,100.00%,00:00:38,0.00
12597,1,1.00,0.00%,100.00%,00:00:33,0.00
12598,1,1.00,0.00%,100.00%,00:00:26,0.00
12599,1,1.00,0.00%,100.00%,00:00:16,0.00
125th,1,1.00,0.00%,100.00%,00:00:40,0.00
12600,1,1.00,0.00%,100.00%,00:00:39,0.00
12601,1,1.00,0.00%,100.00%,00:00:49,0.00
12602,1,1.00,0.00%,100.00%,00:00:27,0.00
12602\,1,1.00,0.00%,100.00%,00:00:03,0.00
12603,1,1.00,0.00%,100.00%,00:00:20,0.00
12604,1,1.00,0.00%,100.00%,00:00:44,0.00
12605,1,1.00,0.00%,100.00%,00:15:14,0.00
12606,1,1.00,0.00%,100.00%,00:00:27,0.00
12607,1,1.00,0.00%,100.00%,00:00:23,0.00
12608,1,1.00,0.00%,100.00%,00:00:30,0.00
12609,1,1.00,0.00%,100.00%,00:00:39,0.00
1261529624,1,1.00,0.00%,100.00%,00:00:04,0.00
12623,1,1.00,0.00%,100.00%,00:00:30,0.00
12627,1,1.00,0.00%,100.00%,00:01:09,0.00
12633,1,1.00,0.00%,100.00%,00:00:43,0.00
12642,1,1.00,0.00%,100.00%,00:00:51,0.00
12678,1,1.00,0.00%,100.00%,00:00:25,0.00
12679,1,1.00,0.00%,100.00%,00:00:16,0.00
12680,1,1.00,0.00%,100.00%,00:01:51,0.00
12681,1,1.00,0.00%,100.00%,00:00:36,0.00
12682,1,1.00,0.00%,100.00%,00:00:16,0.00
12683,1,1.00,0.00%,100.00%,00:00:37,0.00
12684,1,1.00,0.00%,100.00%,00:00:20,0.00
131,1,1.00,0.00%,100.00%,00:00:37,0.00
139950,1,1.00,0.00%,100.00%,00:00:50,0.00
139951,1,1.00,0.00%,100.00%,00:00:31,0.00
146747,1,1.00,0.00%,100.00%,00:04:54,0.00
147,1,2.00,100.00%,0.00%,00:01:15,0.00
156247,1,1.00,0.00%,100.00%,00:00:24,0.00
156254,1,1.00,0.00%,100.00%,00:00:35,0.00
156255,1,1.00,0.00%,100.00%,00:01:51,0.00
157607,1,3.00,0.00%,66.67%,00:10:27,0.00
157670,1,2.00,0.00%,50.00%,00:02:02,0.00
157672,1,1.00,0.00%,100.00%,00:00:49,0.00
157674,1,1.00,0.00%,100.00%,00:00:52,0.00
157702,1,1.00,0.00%,100.00%,00:00:44,0.00
157715,1,1.00,0.00%,100.00%,00:01:51,0.00
157718,1,1.00,0.00%,100.00%,00:06:57,0.00
157739,1,1.00,0.00%,100.00%,00:00:47,0.00
157744,1,2.00,0.00%,50.00%,00:06:42,0.00
157753,1,2.00,0.00%,50.00%,00:01:42,0.00
157780,1,1.00,0.00%,100.00%,00:00:36,0.00
157788,1,1.00,0.00%,100.00%,00:00:53,0.00
157790,1,1.00,0.00%,100.00%,00:01:10,0.00
157822,1,1.00,100.00%,0.00%,00:00:00,0.00
157827,1,1.00,0.00%,100.00%,00:07:28,0.00
157863,1,1.00,0.00%,100.00%,00:01:12,0.00
157864,1,1.00,0.00%,100.00%,00:02:06,0.00
157867,1,1.00,100.00%,0.00%,00:00:00,0.00
157871,1,1.00,0.00%,100.00%,00:01:01,0.00
157933,1,1.00,0.00%,100.00%,00:01:26,0.00
157942,1,1.00,0.00%,100.00%,00:03:25,0.00
157943,1,2.00,0.00%,100.00%,00:02:53,0.00
157945,1,2.00,0.00%,50.00%,00:03:34,0.00
157946,1,1.00,0.00%,100.00%,00:00:44,0.00
157948,1,1.00,0.00%,100.00%,00:23:16,0.00
157949,1,2.00,0.00%,100.00%,00:05:25,0.00
157967,1,1.00,0.00%,100.00%,00:17:40,0.00
157980,1,3.00,0.00%,66.67%,00:30:22,0.00
157984,1,1.00,0.00%,100.00%,00:07:47,0.00
157991,1,1.00,0.00%,100.00%,00:08:27,0.00
157999,1,2.00,0.00%,50.00%,00:00:51,1.00
158038,1,1.00,0.00%,100.00%,00:01:09,0.00
158039,1,1.00,0.00%,100.00%,00:01:41,0.00
158040,1,1.00,0.00%,100.00%,00:01:57,0.00
