Search Term,Total Unique Searches,Results Pageviews / Search,% Search Exits,% Search Refinements,Time after Search,Average Search Depth
programs sports,1,1,100.00%,0.00%,0:00:00,0
Project 60,2,1.5,0.00%,66.67%,0:02:06,4
Project Friendship,1,5,0.00%,20.00%,0:16:31,1
Project Friendship,1,2,0.00%,50.00%,0:00:42,2
promodeler,1,1,100.00%,0.00%,0:00:00,0
promotional video,2,3.5,0.00%,28.57%,0:05:27,8.5
Protest,5,1.2,60.00%,33.33%,0:00:24,0.2
Protest,2,4,50.00%,12.50%,0:01:26,1
Protest,1,1,0.00%,100.00%,0:00:26,0
Protest,1,1,0.00%,100.00%,0:00:03,0
Public Conversation Alvin Poussaint Charles Murray,1,1,0.00%,100.00%,0:00:37,0
public decisions,1,1,0.00%,100.00%,0:00:18,0
public events,1,4,0.00%,25.00%,0:00:51,0
publications,18,2.61,22.22%,4.26%,0:02:18,2.67
publications,1,1,0.00%,100.00%,0:00:13,0
publications,1,1,0.00%,100.00%,0:00:34,0
publications,1,1,0.00%,100.00%,0:00:43,0
publications,1,1,0.00%,100.00%,0:00:28,0
publications,1,3,100.00%,0.00%,0:01:37,0
qualey papers,1,3,0.00%,33.33%,0:08:18,0
quammen reluctant,1,1,0.00%,100.00%,0:01:54,0
quantitative reasoning across,1,1,0.00%,100.00%,0:31:18,9
queer,1,2,0.00%,100.00%,0:00:59,0
quirk,1,1,0.00%,100.00%,0:02:13,0
quirky,1,1,0.00%,100.00%,0:01:03,1
R. L'Heureux Lewis,1,1,0.00%,100.00%,0:00:59,0
R01Chapel R01ChapelSermon,1,1,0.00%,100.00%,0:00:32,0
Rabbi Daniel Lapin,1,1,0.00%,100.00%,0:01:00,0
Rabbi Lynn Gottlieb,1,1,0.00%,100.00%,0:00:59,0
Rabbi Lynn Gottlieb,1,1,0.00%,100.00%,0:08:16,0
Rachel Evans,1,3,0.00%,33.33%,0:00:49,1
Racism,1,1,0.00%,100.00%,0:01:06,1
Racism,1,2,0.00%,50.00%,0:00:22,0
radical,1,1,0.00%,0.00%,0:02:36,3
radical research,6,2,83.33%,8.33%,0:00:39,0
radio,3,3.33,0.00%,40.00%,0:01:55,2.67
rafael campo,1,1,0.00%,100.00%,0:05:01,0
rafdal,1,2,100.00%,0.00%,0:01:17,0
railroad,1,1,0.00%,100.00%,0:00:17,0
rain,1,1,100.00%,0.00%,0:00:00,0
rain forest canopy,1,1,0.00%,100.00%,0:01:20,0
rain forest canopy,1,1,0.00%,100.00%,0:00:10,0
ralph henry,1,2,0.00%,0.00%,0:01:03,2
Ramette,1,4,100.00%,0.00%,0:00:51,0
ramos trafficking,1,1,0.00%,100.00%,0:00:51,0
"Randy Cohen is the author of ""The Good, the Bad",1,1,0.00%,100.00%,0:01:22,0
rawit,1,1,0.00%,100.00%,0:21:11,0
Raymond Jacobson,1,7,100.00%,0.00%,0:06:38,1
Raymond Jacobson,1,1,0.00%,100.00%,0:00:17,0
Raymond Jacobson,1,1,0.00%,100.00%,0:00:10,0
raymond nicholson,7,2,71.43%,14.29%,0:04:16,1.14
reagon sweet honey,1,1,0.00%,100.00%,0:00:50,0
reatha king,1,1,0.00%,100.00%,0:01:08,0
rec,1,1,0.00%,100.00%,0:00:40,0
rec,1,1,0.00%,100.00%,0:00:24,0
rec center,1,2,0.00%,50.00%,0:01:14,2
recitals,1,2,0.00%,50.00%,0:00:44,0
recreation,3,2.33,33.33%,28.57%,0:00:28,0.33
recreation,1,1,0.00%,100.00%,0:00:07,0
Recreation Center Grand Opening,1,1,0.00%,100.00%,0:00:37,0
recreation center publications,1,2,0.00%,50.00%,0:01:46,0
recycl,1,1,0.00%,100.00%,0:01:10,0
Red Cross Drive,1,1,0.00%,100.00%,0:00:05,0
Red Cross Drive,1,1,0.00%,100.00%,0:00:19,0
Reed krider,1,3,100.00%,0.00%,0:02:21,0
reed whittemore,3,1.33,33.33%,50.00%,0:01:06,0
reed whittemore,1,1,0.00%,100.00%,0:01:16,5
reformed druids,1,2,0.00%,50.00%,0:05:54,0
regency ball,2,1.5,100.00%,0.00%,0:00:06,0
reich odin blodgett,1,1,0.00%,100.00%,0:00:07,0
reich odin blodgett,1,1,0.00%,100.00%,0:01:46,0
reine,1,1,0.00%,100.00%,0:01:15,0
reine myers,1,3,0.00%,66.67%,0:00:47,0
Reisman,2,3,50.00%,16.67%,0:00:50,0
Reisman,1,1,0.00%,100.00%,0:00:22,0
relay,1,2,0.00%,50.00%,0:16:23,0
Religion,1,2,100.00%,0.00%,0:02:44,0
Religion,1,2,0.00%,50.00%,0:00:17,0
Religious Activities,1,3,0.00%,33.33%,0:02:37,0
Religious Activities,1,1,100.00%,0.00%,0:00:00,0
Religious Activities,1,1,0.00%,100.00%,0:08:42,0
religious affairs,1,18,0.00%,5.56%,0:08:20,0
religious affairs,1,3,0.00%,66.67%,0:09:44,0
religious affairs,1,6,0.00%,16.67%,0:18:14,0
religious affairs,1,2,0.00%,50.00%,0:01:44,0
religious affairs,1,1,0.00%,100.00%,0:00:04,0
religious affairs,1,1,0.00%,100.00%,0:05:59,0
religious affairs,1,2,0.00%,50.00%,0:07:29,1
Religious services,1,1,0.00%,100.00%,0:00:15,0
reminiscence,1,1,0.00%,100.00%,0:00:25,0
Bad Input,1,1,0.00%,100.00%,0:00:18,0
renewa,1,1,0.00%,100.00%,0:01:14,0
Rennebohm homeless,1,1,0.00%,100.00%,0:01:44,0
Reno Ahlvin,1,1,0.00%,100.00%,0:01:49,0
Renstrom,1,2,100.00%,0.00%,0:00:44,0
Renstrom,1,3,100.00%,0.00%,0:02:09,3
report of the committee on social policy,1,2,0.00%,50.00%,0:04:52,0
report of the committee on social policy,1,1,0.00%,100.00%,0:00:04,0
report to alumni,1,1,0.00%,100.00%,0:00:42,0
reports on giving,1,2,0.00%,50.00%,0:00:33,0
research symposium,1,2,0.00%,0.00%,0:05:55,6
residential,1,1,0.00%,100.00%,0:00:30,0
residential,1,3,0.00%,33.33%,0:05:25,8
residential,1,1,0.00%,0.00%,0:01:55,5
restoration,1,1,0.00%,100.00%,0:00:08,0
Reunion,7,2,14.29%,50.00%,0:03:00,1.43
Reunion,2,1,50.00%,50.00%,0:00:09,0
Reunion,1,1,0.00%,100.00%,0:00:14,0
Reunion,1,1,0.00%,100.00%,0:00:24,0
Reunion,1,2,100.00%,0.00%,0:00:26,0
Reunion,1,2,100.00%,50.00%,0:00:19,0
Reunion,1,4,0.00%,25.00%,0:03:02,4
Reunion,1,1,0.00%,100.00%,0:10:08,1
Reunion,1,2,0.00%,100.00%,0:03:03,0
Reunion,1,1,0.00%,100.00%,0:00:27,0
reunion bio,1,2,100.00%,0.00%,0:00:05,0
Reunion Convocation,1,1,0.00%,100.00%,0:01:28,0
reunion dana wright,2,1.5,0.00%,100.00%,0:01:07,0
reunion heywood,1,2,0.00%,50.00%,0:01:10,0
reunion image,1,1,100.00%,0.00%,0:00:00,0
reunion schedule,1,1,0.00%,100.00%,0:00:30,0
Rev. Earl Neil,1,1,0.00%,100.00%,0:01:10,0
revier,1,2,0.00%,50.00%,0:04:30,0
reviews,3,2,0.00%,33.33%,0:16:50,1.67
reviews,1,1,0.00%,100.00%,0:00:36,0
Rezene Tesfatsion,1,2,0.00%,50.00%,0:07:10,0
Richard Friedenberg,1,1,0.00%,100.00%,0:00:36,0
Richard Hellmich,1,1,0.00%,100.00%,0:04:32,0
richard l moenter,1,1,0.00%,100.00%,0:06:55,0
richard lewis,1,1,0.00%,100.00%,0:02:52,0
richard musser,1,13,0.00%,7.69%,0:04:01,0
richard nau,2,1,0.00%,50.00%,0:03:09,1
richard riel dubois,1,3,100.00%,0.00%,0:02:37,0
Richard Weigle,1,2,100.00%,0.00%,0:00:36,0
Richard Weigle,1,1,100.00%,0.00%,0:00:00,0
richardson energy,1,2,0.00%,50.00%,0:01:44,0
Rick heydinger,1,3,100.00%,33.33%,0:01:10,0
ricks college athletics,1,1,100.00%,0.00%,0:00:00,0
riding the chariot,1,2,100.00%,50.00%,0:00:29,0
riding the chariot,1,1,0.00%,100.00%,0:00:15,0
riedel,1,6,0.00%,0.00%,0:01:50,1
riesman papers,1,5,0.00%,20.00%,0:39:23,9
rifle,1,1,0.00%,100.00%,0:00:07,0
riley author rock,1,1,0.00%,100.00%,0:14:10,0
rinku sen,1,1,0.00%,100.00%,0:02:48,0
Rippy,1,2,100.00%,0.00%,0:00:13,0
ritter iraq,1,1,0.00%,100.00%,0:01:40,0
Ritter is former United Nations Weapons Inspector to Iraq,1,1,0.00%,100.00%,0:00:47,0
river valley,1,1,0.00%,100.00%,0:00:06,0
Rob Oden Scott Bierman Fred Rogers Kerstin Cardenas Jack Eugster,1,1,0.00%,100.00%,0:01:37,0
Robb E. Zaring,1,1,0.00%,100.00%,0:00:20,0
Robert Andres,1,4,100.00%,0.00%,0:02:16,0
robert c. morrison,1,2,0.00%,50.00%,0:00:53,0
robert c. morrison,1,2,100.00%,50.00%,0:00:32,0
robert calhoun,1,10,100.00%,0.00%,0:11:48,0
Robert E. Will,1,1,0.00%,100.00%,0:00:15,0
Robert E. Will,1,2,0.00%,50.00%,0:00:47,0
robert edwards,2,3,50.00%,33.33%,0:05:11,1
Robert Larson,1,1,0.00%,100.00%,0:00:20,0
Robert Larson,1,1,0.00%,100.00%,0:19:23,0
Robert Melnick seigle,1,1,0.00%,100.00%,0:00:09,0
"Robert Morris, founder and artistic director of the St. Paul based Leigh Morris Chorale, and Anthony Leach, founder and director of the Penn State Uni",1,1,0.00%,100.00%,0:04:25,0
robert oden,1,1,0.00%,100.00%,0:01:23,0
robert oden,1,1,0.00%,100.00%,0:00:08,0
robert parsonage,1,1,0.00%,0.00%,0:00:44,1
Robert Reischauer,1,1,0.00%,100.00%,0:00:41,0
robert taylor,1,1,100.00%,0.00%,0:00:00,0
robert wood,1,2,0.00%,100.00%,0:04:06,0
Roberta Gavin,1,4,100.00%,0.00%,0:05:19,1
"Robin Hart, Stephen R. Lewis, Diane Nemec Ignashev, Lance McCready '90",1,1,0.00%,100.00%,0:01:52,0
"Robin Hart, Stephen R. Lewis, Diane Nemec Ignashev, Lance McCready '90",1,1,100.00%,0.00%,0:00:00,0
rock bands,1,1,100.00%,0.00%,0:00:00,0
rock climb,1,4,0.00%,25.00%,0:07:59,1
rodriguez mexican,1,2,0.00%,100.00%,0:00:38,0
rodriguez mexican,1,1,0.00%,100.00%,0:00:07,0
"Roger Newman, noted authority on civil liberties and the constitution",1,1,0.00%,100.00%,0:00:34,0
rogers union campaign,1,1,0.00%,100.00%,0:00:21,0
rolf feldt,1,1,0.00%,100.00%,0:00:54,0
rolfe,2,1.5,50.00%,33.33%,0:00:35,1
"Ronald Heifetz, founding director of the Center for Public Leadership at Harvard University's John F. Kennedy School of Government and co-founder and",1,1,0.00%,100.00%,0:01:41,0
"Ronald Henkoff '76, the editor of Bloomberg Markets magazine",1,1,0.00%,100.00%,0:00:39,0
"Ronald Takaki, Professor",1,1,0.00%,100.00%,0:02:32,0
room,1,2,0.00%,0.00%,0:10:04,18
Rooms,1,2,0.00%,50.00%,0:00:15,0
rosalind gesner,1,2,0.00%,50.00%,0:28:25,0
rosalind johnson,1,1,0.00%,100.00%,0:00:11,0
rose,1,1,0.00%,100.00%,0:00:21,0
Rosenfeld,1,2,100.00%,0.00%,0:00:18,0
Rotary Club,1,3,100.00%,0.00%,0:00:34,0
Rotblatt,3,2.33,0.00%,28.57%,0:02:22,7.67
Rotblatt,2,7.5,0.00%,6.67%,0:06:17,8
Rotblatt,1,1,0.00%,100.00%,0:00:04,0
rottke,1,1,100.00%,0.00%,0:00:00,0
roundtable curran estill,1,1,0.00%,100.00%,0:01:42,0
roy beese,1,1,0.00%,100.00%,0:00:12,0
"Roy Grow, Frank B. Kellogg Prof. of International Relations; John Schott, James Woodward Strong Professor of the Liberal Arts; Phil Camill, Assistant",1,2,0.00%,100.00%,0:07:03,1
rudolph byrd,1,1,0.00%,100.00%,0:03:20,0
"Rudolph Byrd, Professor of American Studies at Emory University",1,1,0.00%,100.00%,0:05:47,0
Rudolphy,1,2,100.00%,0.00%,0:00:41,0
rueb,1,2,0.00%,0.00%,0:00:36,1
Rugby,4,3.75,25.00%,13.33%,0:01:50,3.5
Rugby,1,7,0.00%,14.29%,0:05:11,14
"Rugby ""lisa Jordan's""",1,2,100.00%,50.00%,0:00:14,0
"Rugby ""lisa Jordan's""",1,1,0.00%,100.00%,0:00:14,0
running track,1,2,0.00%,50.00%,0:01:59,2
rupert sircom,1,2,100.00%,0.00%,0:00:59,0
rush holt,1,1,0.00%,100.00%,0:02:34,0
rush holt jersey,1,1,0.00%,100.00%,0:00:49,0
ruth,1,1,0.00%,100.00%,0:00:03,0
Ruth Weiner,1,1,0.00%,0.00%,0:00:49,3
Ruth Weiner,1,1,0.00%,100.00%,0:00:13,0
Ruth Weiner,1,1,100.00%,0.00%,0:00:00,0
rutherford,1,4,100.00%,0.00%,0:00:53,0
S030301C S030301C1 S030301C2,1,1,0.00%,100.00%,0:01:06,0
saari analysis,1,2,0.00%,50.00%,0:01:23,0
sac,1,1,100.00%,0.00%,0:00:00,0
safari,1,2,0.00%,100.00%,0:12:46,4
Sally Johnson Novetzke,1,1,0.00%,100.00%,0:00:56,0
Sally Johnson Novetzke,1,1,0.00%,100.00%,0:00:48,0
sally ride,1,1,0.00%,100.00%,0:02:17,0
salmon,1,1,0.00%,100.00%,0:06:14,0
salmon persons,1,1,0.00%,100.00%,0:00:07,0
"Salutatory: CAROLYN FURE-SLOCUM '82, College Chaplain Welcome, Announcement of Endowed Chairs: ROBERT A. ODEN, JR., President Recognition of Honor Stu",2,2,50.00%,25.00%,0:00:37,0
sam boyer,1,1,100.00%,0.00%,0:00:00,0
sam havens,1,5,100.00%,0.00%,0:01:48,0
sam tucker,1,1,100.00%,0.00%,0:00:00,0
Samara Reck-Peterson,1,1,100.00%,0.00%,0:00:00,0
Samara Reck-Peterson,1,3,0.00%,33.33%,0:00:18,0
samples,1,3,0.00%,33.33%,0:19:35,0
Samuel Jensch,1,3,0.00%,33.33%,0:01:55,0
Samuel Jensch,1,1,100.00%,0.00%,0:00:00,0
sandberg,1,2,0.00%,0.00%,0:01:40,11
Sandra Sacia Lewis,1,2,100.00%,0.00%,0:05:10,0
Sandra Steingraber,1,1,0.00%,100.00%,0:02:41,0
Sandra Steingraber,1,1,0.00%,100.00%,0:02:38,0
"Santa Barraza, mestiza mural artist",1,1,0.00%,100.00%,0:00:59,0
"Sara Rubinstein, photographer",1,1,0.00%,100.00%,0:00:17,0
sarah heald,1,1,0.00%,100.00%,0:00:11,0
sarah kay project,1,1,0.00%,100.00%,0:01:54,0
Sarah sivright,1,1,0.00%,100.00%,0:02:18,0
sarah thorp,1,1,0.00%,0.00%,0:00:06,1
Satrapi,1,2,100.00%,0.00%,0:00:11,0
Satrapi,1,1,100.00%,0.00%,0:00:00,0
Satrapi,1,1,0.00%,100.00%,0:00:05,0
saucedo,1,3,0.00%,66.67%,0:03:25,0
sawmill,1,1,0.00%,100.00%,0:00:12,0
sax,1,1,0.00%,100.00%,0:04:54,0
saxophone,3,1,33.33%,66.67%,0:07:49,0
sayles diary,1,4,0.00%,0.00%,0:05:07,2
Sayles Gymnasium,1,7,0.00%,14.29%,0:01:40,6
sayles hill gymnasium,1,5,0.00%,20.00%,0:00:57,1
sayles hill gymnasium,1,1,0.00%,100.00%,0:01:02,1
sayles hill lantern,1,2,0.00%,0.00%,0:22:21,6
Sayles-Hill,7,5.43,14.29%,5.26%,0:09:42,5.29
Sayles-Hill,3,2.33,33.33%,28.57%,0:00:26,0
Sayles-Hill,2,13.5,50.00%,7.41%,0:05:28,12.5
Sayles-Hill,2,3,0.00%,33.33%,0:00:24,0.5
Sayles-Hill,2,6,50.00%,0.00%,0:00:45,3
Sayles-Hill,1,4,0.00%,25.00%,0:01:55,0
Scafe,1,3,0.00%,0.00%,0:01:33,2
scenes of carleton,1,1,0.00%,0.00%,0:04:26,1
schamus focus,1,1,0.00%,100.00%,0:00:58,0
scharding druid,1,2,0.00%,50.00%,0:00:41,0
schedule,1,1,0.00%,100.00%,0:08:12,0
schell developers,1,1,100.00%,0.00%,0:00:00,0
schelling policy,1,1,0.00%,100.00%,0:00:50,0
scherer,1,2,0.00%,0.00%,0:00:51,1
schikele composer,1,2,0.00%,100.00%,0:01:36,0
schikele composer,1,2,0.00%,100.00%,0:00:14,0
Schiller,8,2.25,37.50%,16.67%,0:04:27,1.25
Schiller,2,9,0.00%,5.56%,0:12:42,9.5
Schiller,1,1,100.00%,0.00%,0:00:00,0
schiller exchange,1,1,100.00%,0.00%,0:00:00,0
schiller gould,1,1,0.00%,100.00%,0:01:15,0
schiller nason,1,2,100.00%,0.00%,0:00:47,0
schiller various,1,2,0.00%,50.00%,0:01:57,3
Schjeldahl,1,1,0.00%,0.00%,0:00:45,3
schlesinger,1,2,0.00%,100.00%,0:00:26,0
schlosser food,1,1,0.00%,100.00%,0:00:54,0
schlosser food,1,1,0.00%,100.00%,0:00:08,0
schmidt,1,1,0.00%,100.00%,0:00:34,0
schmidt house,1,4,0.00%,25.00%,0:01:29,3
scholars program,1,3,0.00%,33.33%,0:15:56,1
scholarship,1,3,100.00%,0.00%,0:26:13,2
schroeer,1,2,100.00%,0.00%,0:00:12,0
schultz alabama,1,1,0.00%,100.00%,0:02:05,0
schuster,1,3,0.00%,66.67%,0:00:53,0
Science,1,7,0.00%,42.86%,0:02:33,2
science and the culture of our times by gould,1,1,100.00%,0.00%,0:00:00,0
science hall,1,2,0.00%,50.00%,0:01:14,3
science hall,1,2,0.00%,50.00%,0:00:23,0
Scot McConachie,1,2,100.00%,0.00%,0:05:58,0
scott bierman,1,1,0.00%,100.00%,0:04:50,0
"Scott Bierman, Dean of the College; Kristine Cecil, Vice President for External Relations; Bruce Colwell, Senior Associate Dean of Students; Fred Roge",1,1,0.00%,100.00%,0:02:05,0
scott homler,1,1,0.00%,100.00%,0:00:50,0
Scoville,6,9.33,33.33%,10.71%,0:08:11,5.17
Scoville,2,11,50.00%,4.55%,0:08:27,11
scoville architecture,1,1,100.00%,0.00%,0:00:00,0
scoville architecture,1,1,100.00%,0.00%,0:00:00,0
scoville architecture,1,1,0.00%,100.00%,0:00:07,0
scoville drawing,1,1,0.00%,100.00%,0:00:11,0
scoville elevation,1,5,0.00%,20.00%,0:03:15,2
scoville interior,1,2,100.00%,0.00%,0:00:32,0
scoville memorial library,1,21,100.00%,0.00%,0:18:51,18
scoville memorial library,1,6,0.00%,16.67%,0:02:13,6
Scrapbook,4,9.25,75.00%,2.70%,0:05:06,0
Scrapbook,4,3,75.00%,8.33%,0:04:59,1
Scrapbook,1,1,0.00%,100.00%,0:00:04,0
Scrapbook,1,4,100.00%,0.00%,0:00:21,0
screen print,1,1,0.00%,100.00%,0:00:10,0
Scriver,1,2,0.00%,50.00%,0:00:34,1
sculpture,2,1.5,50.00%,33.33%,0:00:36,0.5
Seccombe,5,3.2,0.00%,12.50%,0:04:55,2.8
Seccombe,4,5.25,25.00%,9.52%,0:03:24,6
Seccombe,2,13.5,0.00%,7.41%,0:22:26,16.5
Seccombe,1,2,0.00%,50.00%,0:12:40,24
Seccombe,1,1,0.00%,100.00%,0:00:26,0
Seccombe,1,1,0.00%,100.00%,0:00:06,0
Seccombe,1,1,0.00%,100.00%,0:00:06,0
second hall,1,1,0.00%,100.00%,0:00:15,0
security,2,3.5,50.00%,14.29%,0:01:12,0
Sedgwick,1,4,0.00%,0.00%,0:05:03,3
seeger loren,1,1,0.00%,100.00%,0:20:39,1
seeger loren,1,1,0.00%,100.00%,0:16:57,1
seeley soil,1,1,0.00%,100.00%,0:02:31,0
segis,1,1,0.00%,100.00%,0:02:48,0
sehgal tenure,1,2,0.00%,50.00%,0:13:12,0
sekolo saharan,1,1,0.00%,100.00%,0:01:04,0
self esteem,1,1,100.00%,0.00%,0:00:00,0
semaphore,1,4,0.00%,25.00%,0:00:42,2
Semicentennial Anniversary,1,1,0.00%,100.00%,0:00:17,0
Senate,2,3.5,100.00%,0.00%,0:03:01,0
Senate,1,2,0.00%,50.00%,0:24:39,1
senate newsletter,1,2,100.00%,0.00%,0:00:04,0
Senator Paul Wellstone,1,1,0.00%,100.00%,0:06:20,0
Senior Class Video,1,1,0.00%,100.00%,0:00:31,0
senior photos algol 1960,1,1,0.00%,100.00%,0:00:34,0
senior prom,1,2,0.00%,0.00%,0:00:16,1
senior week,1,3,0.00%,33.33%,0:00:35,0
senior year experience,1,1,0.00%,100.00%,0:00:15,0
seniors in 1960 Algol,1,2,0.00%,0.00%,0:03:20,4
sergio arau,1,3,0.00%,33.33%,0:06:34,0
sermon above,1,1,100.00%,0.00%,0:00:00,0
serve,1,2,0.00%,50.00%,0:00:12,0
Service of Celebration and Remembrance for A. D. 'Bill' Hulings,1,1,0.00%,100.00%,0:00:28,0
Service officer Richard Parker,1,2,0.00%,100.00%,0:01:06,0
sesquicentennial,1,1,0.00%,100.00%,0:00:20,0
seventy years,1,1,0.00%,100.00%,0:00:36,0
Severance Hall,1,2,0.00%,50.00%,0:22:49,0
Severance Hall,1,2,0.00%,50.00%,0:00:56,2
sewer,2,1,0.00%,50.00%,0:00:22,1.5
sewing,1,1,0.00%,100.00%,0:00:15,0
sexual,1,1,0.00%,100.00%,0:08:45,0
sexual assault,1,2,0.00%,50.00%,0:01:59,0
sexual misconduct,2,1.5,0.00%,66.67%,0:13:24,0
shah science,1,1,0.00%,100.00%,0:02:39,0
Shahzad Bashir,1,1,0.00%,100.00%,0:01:36,0
Shana,1,2,0.00%,50.00%,0:26:28,1
Shana Crosson,1,2,0.00%,50.00%,0:00:32,0
shannon,1,2,100.00%,0.00%,0:01:12,0
sharon kelly,1,2,0.00%,50.00%,0:00:53,0
sharra whitehouse,1,1,100.00%,0.00%,0:00:00,0
shattuck,1,4,100.00%,0.00%,0:00:32,0
shave,1,1,100.00%,0.00%,0:00:00,0
shaving,1,1,0.00%,100.00%,0:00:21,0
shedd,1,3,100.00%,0.00%,0:00:11,0
sheet music,1,3,0.00%,33.33%,0:00:20,1
shelby anderson,1,1,0.00%,100.00%,0:01:10,0
sheldon hackney,1,2,0.00%,100.00%,0:01:10,0
shelter,1,1,100.00%,0.00%,0:00:00,0
shelton yosemite,1,1,0.00%,100.00%,0:00:52,0
sheridan,3,5,33.33%,6.67%,0:08:49,3.67
sheridan,1,2,0.00%,50.00%,0:00:51,0
shig,1,1,0.00%,100.00%,0:00:14,0
shigamura,1,1,0.00%,100.00%,0:00:06,0
shigamura,1,1,0.00%,100.00%,0:00:12,0
shigamura,4,1.75,25.00%,57.14%,0:03:56,0
shimomura painting,1,1,0.00%,100.00%,0:01:11,0
shiomi,1,1,0.00%,100.00%,0:00:18,0
shipler poor,1,1,0.00%,100.00%,0:01:33,0
shivers Luke Muellerleile,1,1,0.00%,100.00%,0:00:21,0
"Shoger, Ross L",1,1,0.00%,0.00%,0:30:37,10
shots,1,3,0.00%,33.33%,0:00:15,0
sick,1,1,0.00%,100.00%,0:00:34,0
sidereal,2,2,50.00%,25.00%,0:00:36,0
sidereal messenger,1,2,0.00%,0.00%,0:01:35,4
sigma xi,2,3.5,0.00%,14.29%,0:12:25,4
SILTON,1,3,0.00%,33.33%,0:27:36,4
SILTON,1,1,0.00%,100.00%,0:00:19,0
simms,1,1,0.00%,100.00%,0:00:10,0
simms analysis,1,1,0.00%,100.00%,0:04:22,0
simms fellow,1,1,0.00%,100.00%,0:01:00,0
simms governance,1,1,100.00%,0.00%,0:00:00,0
sinetaur,1,1,100.00%,0.00%,0:00:00,0
singers,1,1,100.00%,0.00%,0:00:00,0
singers,1,2,100.00%,0.00%,0:00:05,0
siri hustvedt,1,1,0.00%,100.00%,0:01:12,0
Sivaslian,7,4,42.86%,21.43%,0:12:38,2.29
Sivaslian,3,7.33,33.33%,4.55%,0:31:54,8.33
Sivaslian,2,2.5,0.00%,40.00%,0:00:38,0
Sivaslian,1,1,0.00%,100.00%,0:00:14,0
Sivaslian,1,1,0.00%,100.00%,0:00:09,0
Sivaslian,1,1,0.00%,100.00%,0:00:22,0
Skeech,1,2,0.00%,100.00%,0:00:34,0
sketchbooks,1,1,0.00%,0.00%,0:00:43,5
skiffle,2,1,100.00%,0.00%,0:00:00,0
skiing,1,2,0.00%,50.00%,0:01:04,5
Skinner,7,2.29,28.57%,31.25%,0:01:58,2.86
Skinner,2,2.5,0.00%,40.00%,0:00:14,0
skinner chapel,1,9,0.00%,11.11%,0:02:44,6
skinner chapel,1,1,0.00%,100.00%,0:00:16,0
skinner construction,1,1,0.00%,100.00%,0:00:14,0
skinner construction,1,1,0.00%,100.00%,0:00:15,0
skinner emily,1,1,0.00%,100.00%,0:00:31,0
Miron Skinner,2,2,0.00%,50.00%,0:02:35,0
Skinner Memorial Chapel,2,4.5,50.00%,11.11%,0:14:16,4.5
Skinner Memorial Chapel,1,11,0.00%,18.18%,0:03:39,13
slavonia arnold,1,1,0.00%,100.00%,0:01:20,0
sleep,1,2,0.00%,50.00%,0:00:13,0
slide,1,1,0.00%,100.00%,0:00:27,0
smelyansky russian,1,1,0.00%,100.00%,0:01:23,0
smoking,1,1,0.00%,0.00%,0:03:47,6
Smolinsky,1,8,100.00%,12.50%,0:03:22,0
snapshot,1,1,100.00%,0.00%,0:00:00,0
snow,2,1,0.00%,100.00%,0:02:01,0
Snowden,1,2,100.00%,0.00%,0:01:19,1
soap box,1,1,0.00%,100.00%,0:18:57,0
soap box,1,1,0.00%,100.00%,0:01:41,0
social life,1,3,0.00%,33.33%,0:01:28,4
social science manual,1,1,100.00%,0.00%,0:00:00,0
social service board,2,3.5,50.00%,14.29%,0:01:59,2
social service board,1,3,0.00%,33.33%,0:02:04,0
societ,1,3,0.00%,33.33%,0:22:21,11
Sociologist and documentary filmmaker James Ault,1,1,0.00%,100.00%,0:00:20,0
softball,1,1,100.00%,0.00%,0:00:00,0
sokoloff hebrew,1,1,0.00%,100.00%,0:00:38,0
soldier,3,1,0.00%,100.00%,0:00:12,0
soldier,2,1,0.00%,100.00%,0:00:09,0
solis dixon,1,1,0.00%,100.00%,0:00:26,0
sollid,1,1,0.00%,100.00%,0:00:08,0
somogyi,1,1,100.00%,0.00%,0:00:00,0
song book,1,1,100.00%,0.00%,0:00:00,0
song book,1,1,0.00%,100.00%,0:00:11,0
Sonia Wong,1,4,100.00%,0.00%,0:01:01,0
sorenson,1,3,0.00%,33.33%,0:00:45,0
soth,1,1,0.00%,100.00%,0:02:37,0
South Africa,1,1,0.00%,100.00%,0:01:03,0
South Africa,1,2,100.00%,0.00%,0:00:25,0
David Welsh,1,2,0.00%,100.00%,0:00:34,0
south hall,1,5,0.00%,20.00%,0:01:33,6
south pacific,1,1,0.00%,100.00%,0:01:01,1
spangler alumni,1,1,0.00%,100.00%,0:00:39,0
speaking,1,1,0.00%,100.00%,0:01:02,0
special events,2,2.5,50.00%,20.00%,0:13:04,0.5
speech,1,4,0.00%,25.00%,0:50:21,39
speech dean,1,1,0.00%,100.00%,0:00:12,0
spelma,1,1,0.00%,100.00%,0:00:39,0
spiropoulos,1,1,0.00%,0.00%,0:02:43,4
Laudie Porter Memorial Fund,1,2,0.00%,50.00%,0:03:29,0
sports,9,1.67,22.22%,53.33%,0:07:10,1
sports files,1,4,100.00%,0.00%,0:07:52,0
sports information photo,4,2,50.00%,25.00%,0:05:17,0.25
sports information photo,1,2,100.00%,0.00%,0:00:08,0
sports magazine,1,1,0.00%,100.00%,0:00:25,1
sports magazine,1,1,0.00%,100.00%,0:02:10,7
sports program,1,1,0.00%,100.00%,0:00:11,0
sports stat,1,1,0.00%,100.00%,0:00:31,0
sprague,1,1,0.00%,100.00%,0:01:22,0
spring,1,2,0.00%,50.00%,0:00:48,0
