"303834","157883","Originals or Copies Note","2","54:40||54:40","Data files on CD and HD AudioCD 54:40 .mp3 file 54:40 21.9MB","13"
"303826","157882","Originals or Copies Note","2","47:12||47:12","Data files on CD and HD AudioCD 47:12 .mp3 file 47:12 18.9MB","13"
"303818","157881","Originals or Copies Note","2","1:06:48||1:06:48","Cassette originals returned Data files on CD and HD AudioCD 1:06:48 .mp3 file 1:06:48 26.7MB","13"
"303810","157880","Originals or Copies Note","2","39:36||39:36","Cassette originals returned Data files on CD and HD AudioCD 39:36 .mp3 file 39:36 15.8MB","13"
"303803","157879","Originals or Copies Note","3","1:00:37||1:00:40||1:00:36","Data files on CD and HD AudioCD 1:00:37 Cass90 1:00:40 AABox25 .mp3 file 1:00:36 24.2 MB","13"
"303796","157878","Originals or Copies Note","3","55:45||55:46||55:45","Data files on CD and HD AudioCD 55:45 Cass60 55:46 AABox25 .mp3 file 55:45 22.3MB","13"
"303789","157877","Originals or Copies Note","3","55:45||55:50||55:46","Data files on CD and HD AudioCD 55:45 Cass60 55:50 AABox26 .mp3 file 55:46 22.3MB","13"
"303782","157876","Originals or Copies Note","3","1:01:42||1:01:46||1:01:43","Data files on CD and HD AudioCD 1:01:42 Cass90 1:01:46 AABox26 .mp3 file 1:01:43 24.7MB","13"
"303775","157875","Originals or Copies Note","3","1:03:29||1:03:32||1:03:29","Data files on CD and HD AudioCD 1:03:29 Cass90 1:03:32 AABox26 .mp3 file 1:03:29 25.4MB","13"
"303768","157874","Originals or Copies Note","3","40:36||40:40||40:36","Data files on CD and HD AudioCD 40:36 Cass60 40:40 AABox26 .mp3 file 40:36 16.2MB","13"
"303761","157873","Originals or Copies Note","3","54:47||54:50||54:47","Data files on CD and HD AudioCD 54:47 Cass60 54:50 AABox26 .mp3 file 54:47 21.9MB","13"
"303753","157872","Originals or Copies Note","5","58:54||53:40||58:54||23:14||23:14","Data Files on CD and HD AudioCD 58:54 1: Cass60 53:40 .mp3 file 58:54 23.6MB 2: Cass60 23:14 AABox26 .mp3 file 23:14 9.31MB","13"
"303746","157871","Originals or Copies Note","4","1:12:10||31:50||1:44:03||1:44:00","Data Files on CD and HD AudioCD(x2) (1:12:10, 31:50) Cass90(x2) 1:44:03 AABox26 .mp3 file: 1:44:00 41.7 MB","13"
"303739","157870","Originals or Copies Note","3","1:13:10||1:13:13||1:13:10","Data files on CD and HD AudioCD 1:13:10 Cass90 1:13:13 AABox26 .mp3 file: 1:13:10 29.3 MB","13"
"303732","157869","Originals or Copies Note","4","1:06:47||20:00||1:28:51||1:26:47","Data files on CD and HD AudioCD x2 (1:06:47, 20:00) Cass90 1:28:51 AABox26 .mp3 file: 1:26:47 34.8 MB","13"
"303725","157868","Originals or Copies Note","3","37:46||37:47||37:46","Data files on CD and HD AudioCD 37:46 Cass90 37:47 AABox26 .mp3 file: 37:46 15.1 MB","13"
"303718","157867","Originals or Copies Note","3","1:16:20||1:16:23||1:16:20","Data files on CD and HD AudioCD 1:16:20 Cass90 1:16:23 AABox26 .mp3 file: 1:16:20 30.6 MB","13"
"303711","157866","Originals or Copies Note","3","1:07:01||1:07:06||1:07:01","Data files on CD and HD AudioCD 1:07:01 Cass90 1:07:06 AABox26 .mp3 file: 1:07:01 26.9 MB","13"
"303704","157865","Originals or Copies Note","5","1:31:19||58:58||31:17||:1:31||:16","Data Files on CD x2 and HD(ib) Cass90 1:31:19 AudioCDx2 (58:58, 31:17) AABox26 .mp3 file:1:31:16 36.6 MB","13"
"303696","157864","Originals or Copies Note","3","58:40||56:55||58:40","Data Files on CD and HD AudioCD 58:40 Cass60 56:55 AABox26 .mp3 file: 58:40 23.5 MB","13"
"303689","157863","Originals or Copies Note","2","53:59||53:59","Data files on CD and HD AudioCD 53:59 .mp3 file: 53:59 21.6 MB","13"
"303682","157862","Originals or Copies Note","2","41:36||41:36","*DAT Orig Data files on CD and HD AudioCD 41:36 .mp3 file: 41:36 16.7 M","13"
"303675","157861","Originals or Copies Note","2","58:32||58:32","Data files on CD and HD AudioCD 58:32 .mp3 file: 58:32 23.5 MB","13"
"303668","157860","Originals or Copies Note","3","1:03:10||1:03:13||1:03:10","Data files on CD and HD AudioCD 1:03:10 Cass90 1:03:13 AABox26 .mp3 file: 1:03:10 25.3 MB","13"
"303661","157859","Originals or Copies Note","3","58:38||58:41||58:38","Data files on CD and HD AudioCD 58:38 Cass90 58:41 AABox26 .mp3 file: 58:38 23.5 MB","13"
"303654","157858","Originals or Copies Note","2","1:04:15||1:04:15","Data files on CD and HD AudioCD 1:04:15 .mp3 file: 1:04:15 25.7 MB","13"
"303647","157857","Originals or Copies Note","3","1:03:14||1:03:19||1:03:14","Data files on CD and HD AudioCD 1:03:14 Cass90 1:03:19 AABox26 .mp3 file: 1:03:14 25.3 MB","13"
"303640","157856","Originals or Copies Note","3","58:14||58:16||58:14","Data files on CD and HD AudioCD 58:14 Cass60 58:16 AABox26 .mp3 file: 58:14 23.3 MB","13"
"303633","157855","Originals or Copies Note","3","1:00:29||1:00:32||1:00:29","Data files on CD and HD AudioCD 1:00:29 AABox26 Cass60 1:00:32 .mp3 file: 1:00:29 24.2 MB","13"
"303626","157854","Originals or Copies Note","3","1:02:28||1:02:31||1:02:28","Data files on CD and HD AudioCD 1:02:28 MC90 1:02:31 AABox26 .mp3 file: 1:02:28 25.0 MB","13"
"303619","157853","Originals or Copies Note","2","1:16:58||1:16:58","Data files on CD and HD AudioCD 1:16:58 .mp3 file: 1:16:58 30.8 MB","13"
"303612","157852","Originals or Copies Note","3","1:01:39||1:01:39||1:01:36","Data files on CD and HD AudioCD 1:01:39 Cass90 1:01:39 AABox26 .mp3 file: 1:01:36 24.7 MB","13"
"303605","157850","Originals or Copies Note","3","58:24||58:28||58:24","Data files on CD and HD AudioCD 58:24 Cass60 58:28 AABox26 .mp3 file: 58:24 23.4 MB","13"
"303598","157849","Originals or Copies Note","3","1:04:05||1:04:07||1:04:05","Data files on CD and HD AudioCD 1:04:05 Cass90 1:04:07 AABox26 .mp3 file: 1:04:05 25.7 MB","13"
"303591","157848","Originals or Copies Note","2","1:05:57||1:05:55","Data files on CD and HD AudioCD Cass90 1:05:57 AABox26 .mp3 file: 1:05:55 26.4 MB","13"
"303583","157847","Originals or Copies Note","2","1:02:24||1:02:26","Data files on CD and HD AudioCD 1:02:24 .mp3 file: 1:02:26 57.2 MB","13"
"303576","157846","Originals or Copies Note","3","50:45||51:47||50:45","Data Files on CD and HD AudioCD 50:45 MC60 51:47 AABox26 .mp3 file: 50:45 20.3 MB","13"
"303568","157845","Originals or Copies Note","2","1:02:24||1:01:33","Data Files on CD and HD AudioCD 1:02:24 .mp3 file: 1:01:33 56.4 MB","13"
"303560","157844","Originals or Copies Note","2","1:05:54||1:05:55","Data Files on CD and HD AudioCD 1:05:54 stereo .mp3 file 1:05:55 60.3mB stereo","13"
"303552","157843","Originals or Copies Note","2","48:55||39:25","Data Files in Computer AudioCD x 2 1: mp3 file: 48:55 44.8 MB 2: mp3 file: 39:25 36.1 MB","13"
"303545","157842","Originals or Copies Note","3","58:39||58:28||:58:39","Data Files on CD and HD AudioCD 58:39 MC60 58:28 AABox27 .mp3 file:58:39 23.5 MB","13"
"303538","157841","Originals or Copies Note","3","54:32||54:35||54:32","Data Files On CD and HD AudioCD 54:32 Cass60 54:35 AABox27 .mp3 file: 54:32 21.8 MB","13"
"303531","157840","Originals or Copies Note","3","50:06||50:09||50:06","Data Files On CD and HD AudioCD 50:06 Cass60 50:09 AABox27 .mp3 file: 50:06 20.1 MB","13"
"303524","157839","Originals or Copies Note","3","1:01:49||1:01:52||1:01:49","Data Files On CD and HD AudioCD 1:01:49 Cass90 1:01:52 AABox27 .mp3 file: 1:01:49 24.8 MB","13"
"303517","157838","Originals or Copies Note","3","1:02:12||1:02||1:02:12","Data Files On CD and HD AudioCD 1:02:12 Cass90 1:0216 AABox27 .mp3 file: 1:02:12 24.9 MB","13"
"303510","157837","Originals or Copies Note","3","56:23||56:26||56:24","Data Files On CD and HD AudioCD 56:23 Cass60 56:26 AABox27 .mp3 file: 56:24 22.6 MB","13"
"303503","157836","Originals or Copies Note","3","1:00:49||1:00:52||1:00:50","Data Files On CD and HD AudioCD 1:00:49 Cass90 1:00:52 AABox27 .mp3 file: 1:00:50 24.4 MB","13"
"303496","157835","Originals or Copies Note","3","1:03:17||1:03:20||1:03:17","DataFiles on CD and HD AudioCD 1:03:17 Cass90 1:03:20 AABox27 .mp3 file: 1:03:17 25.3 MB","13"
"303489","157834","Originals or Copies Note","3","58:14||58:18||58:14","Data Files on CD and HD AudioCD 58:14 Cass60 58:18 AABox27 .mp3 file: 58:14 23.3 MB","13"
"303482","157833","Originals or Copies Note","3","1:03:52||1:03:55||1:03:52","Data files on CD and HD AudioCD 1:03:52 Cass90 1:03:55 AABox27 .mp3 file: 1:03:52 25.6 MB","13"
"303475","157832","Originals or Copies Note","3","1:00:10||1:00:12||1:00:10","Data files on CD and HD AudioCD 1:00:10 Cass90 1:00:12 AABox27 .mp3 file: 1:00:10 24.1 MB","13"
"303468","157831","Originals or Copies Note","3","59:15||59:18||59:15","Data files on CD and HD AudioCD 59:15 Cass60 59:18 AABox27 .mp3 file: 59:15 23.7 MB","13"
"303461","157830","Originals or Copies Note","3","50:37||50:40||50:38","Data Files On CD and HD AudioCD 50:37 Cass60 50:40 AABox27 .mp2 file: 50:38 20.3 MB","13"
"303454","157829","Originals or Copies Note","3","58:45||58:47||58:43","Data Files On CD and HD AudioCD 58:45 Cass60 58:47 AABox27 .mp3 file: 58:43 23.5 MB","13"
"303446","157828","Originals or Copies Note","5","1:04:36||1:04:39||26:00||1:04:36||26:00","Data Files On CD and HD AudioCD 1:04:36 1: Cass90 1:04:39 2: Cass60 26:00 AABox27 1: .mp3 file: 1:04:36 25.9 MB 2: .mp3 file: 26:00 10.4 MB","13"
"303439","157827","Originals or Copies Note","4","1:08:02||19:18||1:26:05||1:27:20","Data Files on CD and HD AudioCDx2 1:08:02, 19:18 Cass90 1:26:05 AABox27 .mp3 files; 1:27:20 35.0 MB","13"
"303432","157826","Originals or Copies Note","5","53:51||28:42||1:22:40||:1:22||:37","Data Files on CD and HD AudioCDx2 53:51, 28:42 Cass90 1:22:40 AABox27 .mp3 file:1:22:37 33.1 MB","13"
"303426","157825","Originals or Copies Note","3","47:07||47:10||47:07","Data Files on HD (audio recovered from CD) AudioCD 47:07 Cass60 47:10 AABox27 .mp3 file: 47:07, 18.9 MB","13"
"303420","157824","Originals or Copies Note","4","56:34||29:51||1:25:51||1:25:50","Data Files on CD and HD AudioCDx2 56:34, 29:51 MC90 1:25:51 AABox27 .mp3 file: 1:25:50 34.4 MB","13"
"303412","157823","Originals or Copies Note","5","1:11:28||1:08:42||:1:10||:41||31:01","Data Files on CD and HD 1: AudioCD: 1:11:28 1: Cass90 1:08:42 AABox27 1: .mp3 file:1:10:41 28.3 MB 2: .mp3 file: 31:01 12.4 MB","13"
"303406","157822","Originals or Copies Note","3","7:26||1:10:45||1:10:41","Data Files on CD and HD AudioCD Hymn Special 7:26 Cass90 1:10:45 AABox27 .mp3 file 1:10:4128.3 MB","13"
"303400","157821","Originals or Copies Note","3","55:11||55:15||55:11","Data Files on CD and HD ArchPack AudioCD 55:11 Cass60 55:15 AABox27 .mp3 file 55:11 22.1mB","13"
"303393","157820","Originals or Copies Note","3","1:05:02||1:05:05||1:05:02","Data Files on CD and HD ArchPack AudioCD 1:05:02 Cass90 1:05:05 AABox27 .mp3 file 1:05:02 26.0mB","13"
"303386","157819","Originals or Copies Note","3","53:38||53:40||3:37","Data Files on CD and HD ArchPack AudioCD 53:38 Cass60 53:40 AABox27 .mp3 file 3:37 21.4mB","13"
"303379","157818","Originals or Copies Note","2","54:24||56:21","Data files on CD.and HD ArchPack AudioCD 54:24 .mp3 file 56:21 22.5mB","13"
"303372","157817","Originals or Copies Note","3","59:47||59:50||59:47","Data Files on CDCass ArchPack AudioCD 59:47 Cass90 59:50 AABox27 .mp3 file 59:47 23.9mB","13"
"303365","157816","Originals or Copies Note","3","54:15||54:18||54:15","Data files on CD and HD ArchPack AudioCD 54:15 Cass60 54:18 AABox27 .mp3 file 54:15 21.7mB","13"
"303358","157815","Originals or Copies Note","3","55:35||55:38||55:35","Data files on CD and HD ArchPack AudioCD 55:35 Cass90 55:38 AABox27 .mp3 file 55:35 22.2mB","13"
"303351","157814","Originals or Copies Note","3","57:49||57:51||57:49","Data files on CD and HD ArchPack AudioCD 57:49 Cass60 57:51 AABox27 .mp3 file 57:49 23.1mB","13"
"303344","157813","Originals or Copies Note","3","1:07:51||1:07:49||1:07:50","Data files on CD and HD ArchPack Cass90 1:07:51 AABox27 AudioCD 1:07:49 .mp3file 1:07:50 27.1mB","13"
"303336","157811","Originals or Copies Note","2","59:00||59:00","Data files on CD and HD ArchPack AudioCD 59:00 .mp3 file 59:00 23.6mB","13"
"303329","157810","Originals or Copies Note","2","54:05||54:05","Data files on CD and HD ArchPack AudioCD 54:05 .mp3 file 54:05 21.6mB","13"
"303322","157809","Originals or Copies Note","2","1:08:58||1:08:59","Data files on CD and HD ArchPack AudioCD 1:08:58 .mp3 file 1:08:59 27.6mB","13"
"303315","157808","Originals or Copies Note","2","57:05||57:06","Data files on CD and HD (rmr+) ArchPack AudioCD 57:05 .mp3 file 57:06 22.8mB","13"
"303307","157807","Originals or Copies Note","2","1:03:18||1:03:18","Data files on CD and HD ArchPack AudioCD 1:03:18 .mp3 file 1:03:18","13"
"303300","157806","Originals or Copies Note","2","56:26||56:26","Data files on CD and HD ArchPack AudioCD 56:26 .mp3 file 56:26 22.6mB","13"
"303293","157805","Originals or Copies Note","2","58:11||58:11","Data files on CD and HD ArchPack AudioCD 58:11 .mp3 file 58:1123.3mB","13"
"303286","157804","Originals or Copies Note","2","1:19:43||1:19:43","Data files on CD and HD AudioCD 1:19:43 .mp3 file 1:19:43 31.9mB","13"
"303279","157803","Originals or Copies Note","2","1:05:15||1:05:15","Data files on CD and HD AudioCD 1:05:15 .mp3 file 1:05:15 26.1mB","13"
"303272","157802","Originals or Copies Note","2","53:22||53:22","Data files on CD and HD ArchPack AudioCD 53:22 .mp3 file 53:22 21.3mB","13"
"303265","157801","Originals or Copies Note","2","1:01:10||1:03:02","Data files on CD and HD ArchPack AudioCD 1:01:10 .mp3 file 1:03:02 24.5mB","13"
"303258","157800","Originals or Copies Note","2","56:15||56:15","Data files on CD and HD ArchPack AudioCD 56:15 .mp3 file 56:15 22.5mB","13"
"303251","157799","Originals or Copies Note","2","1:03:02||1:03:02","Data files on CD and HD ArchPack AudioCD 1:03:02 .mp3 file 1:03:02 25.2mB (rmr+)","13"
"303244","157798","Originals or Copies Note","2","57:37||57:38","Data files on CD and HD ArchPack AudioCD 57:37 .mp3 file 57:38","13"
"303237","157797","Originals or Copies Note","1","57:47","Data files on CD and HD ArchPack AudioCD 57:47 .mp3 file 58.48 23.5mB","13"
"303230","157796","Originals or Copies Note","2","1:01:13||1:01:13","Data files on CD and HD ArchPack AudioCD 1:01:13 .mp3 file 1:01:13 24.5mB","13"
"303223","157795","Originals or Copies Note","2","1:03:55||1:03:55","Data files on CD and HD ArchPack AudioCD 1:03:55 .mp3 file 1:03:55 25.6mB","13"
"303216","157794","Originals or Copies Note","3","47:38||47:38||:38m","Data files on CD and HD ArchPack AudioCD 47:38m .mp3 file 47:38","13"
"303209","157793","Originals or Copies Note","3","1:08:02||1:08:02||29:39","Data Files on CD and HD ArchPack AudioCD 1:08:02 .mp3 files: 1: 1:08:02 27.2mB 2: 29:39 11.8mB","13"
"303202","157792","Originals or Copies Note","6","1:11:59||14:34||17:45||16:26||12:51||10:25","Original AudioCDx2 'Backup' Data Files on CD(x3) and HD No audio CD .mp3 files: 0: 1:11:59 28.8mB 1: 14:34 5.83mB 2: 17:45 7.11mB 3: 16:26 6.58mB 4: 12:51 5.15mB 5: 10:25 4.17mB","13"
"303195","157791","Originals or Copies Note","2","47:01||47:01","Data files on CD and HD AudioCD 47:01 .mp3 file 47:01 18.8mB","13"
"303188","157790","Originals or Copies Note","2","52:33||52:33","Data files on CD and HD AudioCD 52:33 .mp3 file 52:33 21.0mB","13"
"303181","157789","Originals or Copies Note","2","1:13:00||1:13:00","Data Files on CD and HD AudioCD 1:13:00 .mp3 file 1:13:00 29.2mB","13"
"303173","157788","Originals or Copies Note","3","1:09:24||1:09:25||29:08","Data Files on CD and HD AudioCD 1:09:24 .mp3 files: 1: 1:09:25 27.8mB 2: 29:08 11.6mB","13"
"303166","157787","Originals or Copies Note","1","34:15","Data Files on CD and HD ArchPack .mp3 file 34:15 7.84mb","13"
"303158","157786","Originals or Copies Note","4","56:28||9:26||14:09||15:43","Data Files CD and HD .mp3 files: 1: 56:28 22.6mB 2: 9:26 3.78mB 3: 17.09 6.87mb 4: 14:09 5.67mB 5: 15:43 6.29Mb","13"
"303151","157785","Originals or Copies Note","0","","Data Files on HD (and CD?) Arch Pack .mp3 file 21.26 4.91mB","13"
"303143","157784","Originals or Copies Note","3","53:44||31:13||53:44","Data Files on CD and HD ArchPack .mp3 files: 1: 53:44 21.5mB 2: 31:13 12.5mB Audio CD 53:44","13"
"303136","157783","Originals or Copies Note","2","1:00:43||1:00:43","Data Files on CD and HD ArchPack .mp3 file 1:00:43 24.3mB AudioCD 1:00:43","13"
"303129","157782","Originals or Copies Note","2","46:41||46:42","Data Files on CD and HD ArchPack .mp3 file 46:41 19.7mB AudioCD 46:42","13"
"303122","157781","Originals or Copies Note","2","57:43||57:43","Data Files on CD and HD ArchPack .mp3 file 57:43 52.8mB (stereo) AudioCD 57:43. Update CCArch","13"
"303115","157780","Originals or Copies Note","2","43:42||43:41","Data Files on CD and HD ArchPack .mp3 file 43:42 17.5mB AudioCD 43:41","13"
"303108","157779","Originals or Copies Note","2","59:31||59:31","Data Files on CD and HD ArchPack .mp3 file 59:31 23.8mB AudioCD 59:31","13"
"303100","157778","Originals or Copies Note","2","57:51||57:51","Data Files on CD and HD ArchPack .mp3 file 57:51 23.1mB AudioCD 57:51","13"
"303093","157777","Originals or Copies Note","2","55:59||55:59","Data Files on CD and HD ArchPack .mp3 file 55:59 22.4mB AudioCD 55:59","13"
"303086","157776","Originals or Copies Note","2","1:06:59||1:07:00","Data Files on CD and HD ArchPack .mp3 file 1:06:59 26.8mB AudioCD 1:07:00","13"
"303079","157774","Originals or Copies Note","2","58:17||58:16","Data Files on CD ArchPack .mp3 file 58:17 23.3mB AudioCD 58:16","13"
"303071","157773","Originals or Copies Note","1","1:05:11","Data Files on CD and HD ArchPack .mp3 file 1:05:11 26.1mB","13"
"303064","157772","Originals or Copies Note","2","1:02:53||62:53","Data Files on CD and HD ArchPack .mp3 file 1:02:53 25.1mB AudioCD 62:53","13"
"303056","157771","Originals or Copies Note","2","1:02:45||62:45","Data Files on CD and HD ArchPack .mp3 file 1:02:45 25.1mB AudioCD 62:45","13"
"303049","157770","Originals or Copies Note","2","28:52||58:52","Data Files on CD and HD .mp3 file 28:52 23.5mB AudioCD 58:52","13"
"303042","157769","Originals or Copies Note","2","1:07:04||1:07:04","Data Files on CD and HD ArchPack AudioCD 1:07:04 .mp3 file 1:07:04 26.8mB","13"
"303035","157768","Originals or Copies Note","2","55:53||55:53","Data Files on CD and HD ArchPack AudioCD 55:53 .mp3 file 55:53 22.3mB","13"
"303028","157767","Originals or Copies Note","2","1:04:44||1:04:44","Data Files on CD and HD ArchPack .mp3 file 1:04:44 25.9mB AudioCD 1:04:44","13"
"303021","157766","Originals or Copies Note","2","51:43||51:43","Data Files on CD and HD ArchPack .mp3 file 51:43 20.7mB AudioCD 51:43","13"
"303014","157765","Originals or Copies Note","2","1:10:02||1:10:02","Data Files on CD and HD ArchPack .mp3 file 1:10:02 28.0mB AudioCD 1:10:02","13"
"303008","157764","Originals or Copies Note","2","53:27||53:27","Data Files on CD and HD ArchPack .mp3 file 53:27 21.4mB AudioCD 53:27","13"
"303002","157763","Originals or Copies Note","2","57:45||57:45","Data Files on CD and HD ArchPack .mp3 file 57:45 23.1mB AudioCD 57:45","13"
"302995","157762","Originals or Copies Note","2","58:27||58:26","Data Files on CD and HD ArchPack .mp3 file 58:27 23.4mB AudioCD 58:26","13"
"302988","157761","Originals or Copies Note","2","51:57||51:57","Data Files on CD and HD ArchPack .mp3 file 51:57 20.8mB AudioCD 51:57","13"
"302981","157760","Originals or Copies Note","2","1:08:21||1:08:20","Data Files on CD and HD ArchPack .mp3 file 1:08:2127.3mB AudioCD 1:08:20","13"
"302974","157759","Originals or Copies Note","2","48:53||48:52","Data Files on CD and HD ArchPack .mp3 file 48:53 22.3mB AudioCD 48:52 (stereo)","13"
"302967","157758","Originals or Copies Note","2","32:05||32:05","Data Files on CD and HD ArchPack .mp3 file 32:05 12.8mB AudioCD 32:05","13"
"302960","157757","Originals or Copies Note","2","54:94||54:59","Data Files on CD and HD ArchPack .mp3 file 54:94 22.0mB AudioCD 54:59","13"
"302952","157756","Originals or Copies Note","4","1:02:48||40:41||1:43:05||33:06","Data Files on CD and HD ArchPack AudioCDx2 1:02:48, 40:41 .mp3 files: 1: 1:43:05 41.2mB 2: 33:06 13.2mB","13"
"302944","157755","Originals or Copies Note","6","1:23:19||13:25||18:22||26:54||5:12:53||11:43","Data files on CD and HD ArchPack 1: 1:23:19 33.3mB 2: 13:25 5.37mB 3: 18:22 7.36mB 4: 26:54 10.7mB 5:12:53 5.16mB 6: 11:43 4.69mB","13"
"302937","157754","Originals or Copies Note","2","47:47||47:51","Data files on CD and HD ArchPack .mp3 file 47:47 19.1mB AudioCD 47:51","13"
"302929","157753","Originals or Copies Note","5","1:24:26||22:02||23:08||39:15||5:36:24","*DAT Original Data Files on CD and HD ArchPack .mp3 files: 1: 1:24:26 33.8mB 2: 22:02 8.83mB 3: 23:08 9.27mB 4: 39:15 15.7mB 5:36:24 14.5mB","13"
"302922","157752","Originals or Copies Note","2","33:04||33:04","Data Files on CD and HD ArchPack AudioCD 33:04 .mp3 33:04 13.2mB","13"
"302914","157751","Originals or Copies Note","6","54:45||54:45||8:45||21:44||12:42||11:36","Data Files on CD and HD AudioCD 54:45 .mp3 files: 0: 54:45 21.9mB 1: 8:45 3.50mB 2: 21:44 8.70mB 3: 12:42 5.09mB 4: 11:36 4.65mB","13"
"302906","157750","Originals or Copies Note","3","49:34||49:34||19:48","Data Files on CD and HD ArchPack AudioCD 49:34 .mp3 files: 1: 49:34 19.8mB 2: 19:48 7.93mB","13"
"302899","157749","Originals or Copies Note","2","1:00:21||1:00:26","Data Files on CD and HD ArchPack AudioCD 1:00:21 .mp3 1:00:26 24.2mB","13"
"302891","157748","Originals or Copies Note","3","36:31||27:27||26:25","Data Files on CD and HD Arch Pack .mp3 files edited for cassette sides A: 36:31 14.6mB B: 27:27 10.9mB C: 26:25 10.5mB","13"
"302884","157747","Originals or Copies Note","2","1:06:12||1:06:12","Data Files on CD and HD ArchPack AudioCD 1:06:12 .mp3 1:06:12 26.5mB","13"
"302877","157746","Originals or Copies Note","2","54:32||54:33","Data Files on CD and HD ArchPack AudioCD 54:32 .mp3 54:33 21.8mB","13"
"302870","157745","Originals or Copies Note","2","59:56||59:56","Data Files on CD and HD Arch Pack AudioCD 59:56 .mp3 59:56 24.0mB","13"
"302863","157744","Originals or Copies Note","2","39:58||39:58","Data Files on CD and HD ArchPack AudioCD 39:58 .mp3 39:58 16.0mB","13"
"302856","157743","Originals or Copies Note","2","53:15||53:20","Data Files on CD and HD ArchPack AudioCD 53:15 .mp3 53:20 21.3mB","13"
"302849","157742","Originals or Copies Note","2","26:33||26:33","Data Files on CD and HD ArchPack AudioCD 26:33 .mp3 26:33 10.6mB","13"
"302842","157741","Originals or Copies Note","2","1:00:40||1:00:40","Data Files on CD and HD ArchPack AudioCD 1:00:40 .mp3 1:00:40 24.3mB","13"
"302835","157740","Originals or Copies Note","2","1:01:37||1:01:37","Data Files on CD and HD ArchPack AudioCD 1:01:37 .mp3 1:01:37 24.6mB","13"
"302827","157739","Originals or Copies Note","2","39:39||39:39","Data Files on CD and HD ArchPack AudioCD 39:39 .mp3 39:39 15.8mB","13"
"302820","157737","Originals or Copies Note","2","1:01:02||1:01:02","Data Files on HD ArchPack AudioCD 1:01:02 .mp3 1:01:02 24.4mB","13"
"302813","157736","Originals or Copies Note","2","54:36||54:36","Data Files on HD ArchPack AudioCD 54:36 .mp3 54:36 21.8mB","13"
"302806","157735","Originals or Copies Note","2","58:34||58:34","Data Files on HD ArchPack AudioCD 58:34 .mp3 58:34 23.4mB","13"
"302799","157734","Originals or Copies Note","2","57:19||57:19","Data Files on HD ArchPack AudioCD 57:19 .mp3 57:19 22.9mB","13"
"302792","157733","Originals or Copies Note","2","1:03:56||1:03:59","Data Files on HD AudioCD 1:03:56 .mp3 1:03:59 25.6mB","13"
"302785","157732","Originals or Copies Note","2","1:01:07||1:01:07","Data Files on HD ArchPack AudioCD 1:01:07 .mp3 1:01:07 24.4mB","13"
"302778","157731","Originals or Copies Note","2","56:21||55:35","Data Files on HD ArchPack AudioCD 56:21 .mp3 55:35 22.3mB","13"
"302770","157730","Originals or Copies Note","2","18:18||18:17","Data Files on HD ArchPack AudioCD 18:18 .mp3 18:17","13"
"302764","157729","Originals or Copies Note","2","53:44||53:44","Data Files on HD ArchPack AudioCD 53:44 .mp3 53:44 21.5mB","13"
"302757","157728","Originals or Copies Note","2","55:55||56:55","Data Files on HD ArchPack AudioCD 55:55 .mp3 56:55 22.8mB","13"
"302750","157727","Originals or Copies Note","2","1:11:55||1:11:13","Data Files on HD ArchPack AudioCD 1:11:55 .mp3 1:11:13 28.5mB","13"
"302743","157726","Originals or Copies Note","2","1:03:21||1:03:21","Data Files on HD ArchPack AudioCD 1:03:21 .mp3 1:03:2125.3mB","13"
"302736","157725","Originals or Copies Note","2","59:29||59:29","Data Files on HD ArchPack AudioCD 59:29 .mp3 59:29 23.8mB","13"
"302729","157724","Originals or Copies Note","2","58:18||58:18","Data Files on HD ArchPack AudioCD 58:18 .mp3 58:18 23.3mB","13"
"302721","157723","Originals or Copies Note","4","48:43||48:42||38:43||38:43","Data Files on HD ArchPack 1: AudioCD 48:43 .mp3 48:42 19.5mB 2: AudioCD 38:43 .mp3 38:43 15.5mB","13"
"302714","157722","Originals or Copies Note","2","57:14||57:14","Data Files on HD ArchPack AudioCD 57:14 57:14 33.9mB","13"
"302707","157721","Originals or Copies Note","2","54:13||45:12","Data Files on HD ArchPack AudioCD 54:13 .mp3 45:12 21.7mB","13"
"302700","157720","Originals or Copies Note","2","49:28||49:32","Data Files on HD AudioCD 49:28 .mp3 49:32 19.8mB","13"
"302692","157719","Originals or Copies Note","4","1:19:26||1:20:06||29:00||29:02","Data files on HD ArchPack A: AudioCD 1:19:26 .mp3 1:20:06 30.0mB B: AudioCD 29:00 .mp3 29:02 11.6mB","13"
"302684","157718","Originals or Copies Note","9","1:17:20||1:17:19||11:51||20:48||29:39||15:03||9:23||12:47||15:43","Data files on HD ArchPack AudioCD 1:17:20 .mp3 1:17:19 30.9mB 1: .mp3 11:51 4.75mB 2: .mp3 20:48 8.33mB 3: .mp3 29:39 11.8mB 4: .mp3 15:03 6.02mB 1a: mp3 9:23 3.77 mB 3a: mp3 12:47 5.13 mB 3b: mp3 15:43 6.30 mB","13"
"302677","157717","Originals or Copies Note","2","45:29||45:29","Data Files on HD ArchPack AudioCD 45:29 .mp3 45:29 18.2mB","13"
"302669","157716","Originals or Copies Note","3","1:03:18||31:53||1:35:24","Data Files on HD ArchPack AudioCD x2 A: 1:03:18 B: 31:53 .mp3 1:35:24 38.2mB","13"
