"303358","157815","Originals or Copies Note","Data files on CD and HD ArchPack AudioCD 55:35 Cass90 55:38 AABox27 .mp3 file 55:35 22.2mB","13"
"303351","157814","Originals or Copies Note","Data files on CD and HD ArchPack AudioCD 57:49 Cass60 57:51 AABox27 .mp3 file 57:49 23.1mB","13"
"303344","157813","Originals or Copies Note","Data files on CD and HD ArchPack Cass90 1:07:51 AABox27 AudioCD 1:07:49 .mp3file 1:07:50 27.1mB","13"
"303336","157811","Originals or Copies Note","Data files on CD and HD ArchPack AudioCD 59:00 .mp3 file 59:00 23.6mB","13"
"303329","157810","Originals or Copies Note","Data files on CD and HD ArchPack AudioCD 54:05 .mp3 file 54:05 21.6mB","13"
"303322","157809","Originals or Copies Note","Data files on CD and HD ArchPack AudioCD 1:08:58 .mp3 file 1:08:59 27.6mB","13"
"303315","157808","Originals or Copies Note","Data files on CD and HD (rmr+) ArchPack AudioCD 57:05 .mp3 file 57:06 22.8mB","13"
"303307","157807","Originals or Copies Note","Data files on CD and HD ArchPack AudioCD 1:03:18 .mp3 file 1:03:18","13"
"303300","157806","Originals or Copies Note","Data files on CD and HD ArchPack AudioCD 56:26 .mp3 file 56:26 22.6mB","13"
"303293","157805","Originals or Copies Note","Data files on CD and HD ArchPack AudioCD 58:11 .mp3 file 58:1123.3mB","13"
"303286","157804","Originals or Copies Note","Data files on CD and HD AudioCD 1:19:43 .mp3 file 1:19:43 31.9mB","13"
"303279","157803","Originals or Copies Note","Data files on CD and HD AudioCD 1:05:15 .mp3 file 1:05:15 26.1mB","13"
"303272","157802","Originals or Copies Note","Data files on CD and HD ArchPack AudioCD 53:22 .mp3 file 53:22 21.3mB","13"
"303265","157801","Originals or Copies Note","Data files on CD and HD ArchPack AudioCD 1:01:10 .mp3 file 1:03:02 24.5mB","13"
"303258","157800","Originals or Copies Note","Data files on CD and HD ArchPack AudioCD 56:15 .mp3 file 56:15 22.5mB","13"
"303251","157799","Originals or Copies Note","Data files on CD and HD ArchPack AudioCD 1:03:02 .mp3 file 1:03:02 25.2mB (rmr+)","13"
"303244","157798","Originals or Copies Note","Data files on CD and HD ArchPack AudioCD 57:37 .mp3 file 57:38","13"
"303237","157797","Originals or Copies Note","Data files on CD and HD ArchPack AudioCD 57:47 .mp3 file 58.48 23.5mB","13"
"303230","157796","Originals or Copies Note","Data files on CD and HD ArchPack AudioCD 1:01:13 .mp3 file 1:01:13 24.5mB","13"
"303223","157795","Originals or Copies Note","Data files on CD and HD ArchPack AudioCD 1:03:55 .mp3 file 1:03:55 25.6mB","13"
"303216","157794","Originals or Copies Note","Data files on CD and HD ArchPack AudioCD 47:38m .mp3 file 47:38","13"
"303209","157793","Originals or Copies Note","Data Files on CD and HD ArchPack AudioCD 1:08:02 .mp3 files: 1: 1:08:02 27.2mB 2: 29:39 11.8mB","13"
"303202","157792","Originals or Copies Note","Original AudioCDx2 'Backup' Data Files on CD(x3) and HD No audio CD .mp3 files: 0: 1:11:59 28.8mB 1: 14:34 5.83mB 2: 17:45 7.11mB 3: 16:26 6.58mB 4: 12:51 5.15mB 5: 10:25 4.17mB","13"
"303195","157791","Originals or Copies Note","Data files on CD and HD AudioCD 47:01 .mp3 file 47:01 18.8mB","13"
"303188","157790","Originals or Copies Note","Data files on CD and HD AudioCD 52:33 .mp3 file 52:33 21.0mB","13"
"303181","157789","Originals or Copies Note","Data Files on CD and HD AudioCD 1:13:00 .mp3 file 1:13:00 29.2mB","13"
"303173","157788","Originals or Copies Note","Data Files on CD and HD AudioCD 1:09:24 .mp3 files: 1: 1:09:25 27.8mB 2: 29:08 11.6mB","13"
"303166","157787","Originals or Copies Note","Data Files on CD and HD ArchPack .mp3 file 34:15 7.84mb","13"
"303158","157786","Originals or Copies Note","Data Files CD and HD .mp3 files: 1: 56:28 22.6mB 2: 9:26 3.78mB 3: 17.09 6.87mb 4: 14:09 5.67mB 5: 15:43 6.29Mb","13"
"303151","157785","Originals or Copies Note","Data Files on HD (and CD?) Arch Pack .mp3 file 21.26 4.91mB","13"
"303143","157784","Originals or Copies Note","Data Files on CD and HD ArchPack .mp3 files: 1: 53:44 21.5mB 2: 31:13 12.5mB Audio CD 53:44","13"
"303136","157783","Originals or Copies Note","Data Files on CD and HD ArchPack .mp3 file 1:00:43 24.3mB AudioCD 1:00:43","13"
"303129","157782","Originals or Copies Note","Data Files on CD and HD ArchPack .mp3 file 46:41 19.7mB AudioCD 46:42","13"
"303122","157781","Originals or Copies Note","Data Files on CD and HD ArchPack .mp3 file 57:43 52.8mB (stereo) AudioCD 57:43. Update CCArch","13"
"303115","157780","Originals or Copies Note","Data Files on CD and HD ArchPack .mp3 file 43:42 17.5mB AudioCD 43:41","13"
"303108","157779","Originals or Copies Note","Data Files on CD and HD ArchPack .mp3 file 59:31 23.8mB AudioCD 59:31","13"
"303100","157778","Originals or Copies Note","Data Files on CD and HD ArchPack .mp3 file 57:51 23.1mB AudioCD 57:51","13"
"303093","157777","Originals or Copies Note","Data Files on CD and HD ArchPack .mp3 file 55:59 22.4mB AudioCD 55:59","13"
"303086","157776","Originals or Copies Note","Data Files on CD and HD ArchPack .mp3 file 1:06:59 26.8mB AudioCD 1:07:00","13"
"303079","157774","Originals or Copies Note","Data Files on CD ArchPack .mp3 file 58:17 23.3mB AudioCD 58:16","13"
"303071","157773","Originals or Copies Note","Data Files on CD and HD ArchPack .mp3 file 1:05:11 26.1mB","13"
"303064","157772","Originals or Copies Note","Data Files on CD and HD ArchPack .mp3 file 1:02:53 25.1mB AudioCD 62:53","13"
"303056","157771","Originals or Copies Note","Data Files on CD and HD ArchPack .mp3 file 1:02:45 25.1mB AudioCD 62:45","13"
"303049","157770","Originals or Copies Note","Data Files on CD and HD .mp3 file 28:52 23.5mB AudioCD 58:52","13"
"303042","157769","Originals or Copies Note","Data Files on CD and HD ArchPack AudioCD 1:07:04 .mp3 file 1:07:04 26.8mB","13"
"303035","157768","Originals or Copies Note","Data Files on CD and HD ArchPack AudioCD 55:53 .mp3 file 55:53 22.3mB","13"
"303028","157767","Originals or Copies Note","Data Files on CD and HD ArchPack .mp3 file 1:04:44 25.9mB AudioCD 1:04:44","13"
"303021","157766","Originals or Copies Note","Data Files on CD and HD ArchPack .mp3 file 51:43 20.7mB AudioCD 51:43","13"
"303014","157765","Originals or Copies Note","Data Files on CD and HD ArchPack .mp3 file 1:10:02 28.0mB AudioCD 1:10:02","13"
"303008","157764","Originals or Copies Note","Data Files on CD and HD ArchPack .mp3 file 53:27 21.4mB AudioCD 53:27","13"
"303002","157763","Originals or Copies Note","Data Files on CD and HD ArchPack .mp3 file 57:45 23.1mB AudioCD 57:45","13"
"302995","157762","Originals or Copies Note","Data Files on CD and HD ArchPack .mp3 file 58:27 23.4mB AudioCD 58:26","13"
"302988","157761","Originals or Copies Note","Data Files on CD and HD ArchPack .mp3 file 51:57 20.8mB AudioCD 51:57","13"
"302981","157760","Originals or Copies Note","Data Files on CD and HD ArchPack .mp3 file 1:08:2127.3mB AudioCD 1:08:20","13"
"302974","157759","Originals or Copies Note","Data Files on CD and HD ArchPack .mp3 file 48:53 22.3mB AudioCD 48:52 (stereo)","13"
"302967","157758","Originals or Copies Note","Data Files on CD and HD ArchPack .mp3 file 32:05 12.8mB AudioCD 32:05","13"
"302960","157757","Originals or Copies Note","Data Files on CD and HD ArchPack .mp3 file 54:94 22.0mB AudioCD 54:59","13"
"302952","157756","Originals or Copies Note","Data Files on CD and HD ArchPack AudioCDx2 1:02:48, 40:41 .mp3 files: 1: 1:43:05 41.2mB 2: 33:06 13.2mB","13"
"302944","157755","Originals or Copies Note","Data files on CD and HD ArchPack 1: 1:23:19 33.3mB 2: 13:25 5.37mB 3: 18:22 7.36mB 4: 26:54 10.7mB 5:12:53 5.16mB 6: 11:43 4.69mB","13"
"302937","157754","Originals or Copies Note","Data files on CD and HD ArchPack .mp3 file 47:47 19.1mB AudioCD 47:51","13"
"302929","157753","Originals or Copies Note","*DAT Original Data Files on CD and HD ArchPack .mp3 files: 1: 1:24:26 33.8mB 2: 22:02 8.83mB 3: 23:08 9.27mB 4: 39:15 15.7mB 5:36:24 14.5mB","13"
"302922","157752","Originals or Copies Note","Data Files on CD and HD ArchPack AudioCD 33:04 .mp3 33:04 13.2mB","13"
"302914","157751","Originals or Copies Note","Data Files on CD and HD AudioCD 54:45 .mp3 files: 0: 54:45 21.9mB 1: 8:45 3.50mB 2: 21:44 8.70mB 3: 12:42 5.09mB 4: 11:36 4.65mB","13"
"302906","157750","Originals or Copies Note","Data Files on CD and HD ArchPack AudioCD 49:34 .mp3 files: 1: 49:34 19.8mB 2: 19:48 7.93mB","13"
"302899","157749","Originals or Copies Note","Data Files on CD and HD ArchPack AudioCD 1:00:21 .mp3 1:00:26 24.2mB","13"
"302891","157748","Originals or Copies Note","Data Files on CD and HD Arch Pack .mp3 files edited for cassette sides A: 36:31 14.6mB B: 27:27 10.9mB C: 26:25 10.5mB","13"
"302884","157747","Originals or Copies Note","Data Files on CD and HD ArchPack AudioCD 1:06:12 .mp3 1:06:12 26.5mB","13"
"302877","157746","Originals or Copies Note","Data Files on CD and HD ArchPack AudioCD 54:32 .mp3 54:33 21.8mB","13"
"302870","157745","Originals or Copies Note","Data Files on CD and HD Arch Pack AudioCD 59:56 .mp3 59:56 24.0mB","13"
"302863","157744","Originals or Copies Note","Data Files on CD and HD ArchPack AudioCD 39:58 .mp3 39:58 16.0mB","13"
"302856","157743","Originals or Copies Note","Data Files on CD and HD ArchPack AudioCD 53:15 .mp3 53:20 21.3mB","13"
"302849","157742","Originals or Copies Note","Data Files on CD and HD ArchPack AudioCD 26:33 .mp3 26:33 10.6mB","13"
"302842","157741","Originals or Copies Note","Data Files on CD and HD ArchPack AudioCD 1:00:40 .mp3 1:00:40 24.3mB","13"
"302835","157740","Originals or Copies Note","Data Files on CD and HD ArchPack AudioCD 1:01:37 .mp3 1:01:37 24.6mB","13"
"302827","157739","Originals or Copies Note","Data Files on CD and HD ArchPack AudioCD 39:39 .mp3 39:39 15.8mB","13"
"302820","157737","Originals or Copies Note","Data Files on HD ArchPack AudioCD 1:01:02 .mp3 1:01:02 24.4mB","13"
"302813","157736","Originals or Copies Note","Data Files on HD ArchPack AudioCD 54:36 .mp3 54:36 21.8mB","13"
"302806","157735","Originals or Copies Note","Data Files on HD ArchPack AudioCD 58:34 .mp3 58:34 23.4mB","13"
"302799","157734","Originals or Copies Note","Data Files on HD ArchPack AudioCD 57:19 .mp3 57:19 22.9mB","13"
"302792","157733","Originals or Copies Note","Data Files on HD AudioCD 1:03:56 .mp3 1:03:59 25.6mB","13"
"302785","157732","Originals or Copies Note","Data Files on HD ArchPack AudioCD 1:01:07 .mp3 1:01:07 24.4mB","13"
"302778","157731","Originals or Copies Note","Data Files on HD ArchPack AudioCD 56:21 .mp3 55:35 22.3mB","13"
"302770","157730","Originals or Copies Note","Data Files on HD ArchPack AudioCD 18:18 .mp3 18:17","13"
"302764","157729","Originals or Copies Note","Data Files on HD ArchPack AudioCD 53:44 .mp3 53:44 21.5mB","13"
"302757","157728","Originals or Copies Note","Data Files on HD ArchPack AudioCD 55:55 .mp3 56:55 22.8mB","13"
"302750","157727","Originals or Copies Note","Data Files on HD ArchPack AudioCD 1:11:55 .mp3 1:11:13 28.5mB","13"
"302743","157726","Originals or Copies Note","Data Files on HD ArchPack AudioCD 1:03:21 .mp3 1:03:2125.3mB","13"
"302736","157725","Originals or Copies Note","Data Files on HD ArchPack AudioCD 59:29 .mp3 59:29 23.8mB","13"
"302729","157724","Originals or Copies Note","Data Files on HD ArchPack AudioCD 58:18 .mp3 58:18 23.3mB","13"
"302721","157723","Originals or Copies Note","Data Files on HD ArchPack 1: AudioCD 48:43 .mp3 48:42 19.5mB 2: AudioCD 38:43 .mp3 38:43 15.5mB","13"
"302714","157722","Originals or Copies Note","Data Files on HD ArchPack AudioCD 57:14 57:14 33.9mB","13"
"302707","157721","Originals or Copies Note","Data Files on HD ArchPack AudioCD 54:13 .mp3 45:12 21.7mB","13"
"302700","157720","Originals or Copies Note","Data Files on HD AudioCD 49:28 .mp3 49:32 19.8mB","13"
"302692","157719","Originals or Copies Note","Data files on HD ArchPack A: AudioCD 1:19:26 .mp3 1:20:06 30.0mB B: AudioCD 29:00 .mp3 29:02 11.6mB","13"
"302684","157718","Originals or Copies Note","Data files on HD ArchPack AudioCD 1:17:20 .mp3 1:17:19 30.9mB 1: .mp3 11:51 4.75mB 2: .mp3 20:48 8.33mB 3: .mp3 29:39 11.8mB 4: .mp3 15:03 6.02mB 1a: mp3 9:23 3.77 mB 3a: mp3 12:47 5.13 mB 3b: mp3 15:43 6.30 mB","13"
"302677","157717","Originals or Copies Note","Data Files on HD ArchPack AudioCD 45:29 .mp3 45:29 18.2mB","13"
"302669","157716","Originals or Copies Note","Data Files on HD ArchPack AudioCD x2 A: 1:03:18 B: 31:53 .mp3 1:35:24 38.2mB","13"
"302661","157715","Originals or Copies Note","Data Files on HD ArchPack 1: AudioCD 1:19:30 .mp3 1:19:30 31.8mB 2: AudioCD 39:33 .mp3 39:33 15.8mB","13"
"302653","157714","Originals or Copies Note","Data Files on HD ArchPack 1: AudioCD 1:01:28 .mp3 1:01:27 24.6mB 2: AudioCD 14:47 .mp3 14:47 5.92mB","13"
"302645","157713","Originals or Copies Note","Data Files on HD ArchPack .mp3 files: 17:54 7.17mB AudioCD 50:16*","13"
"302637","157712","Originals or Copies Note","Data Files on HD ArchPack .mp3 files: 32:2112.9mb AudioCD 50:16*","13"
"302629","157711","Originals or Copies Note","Data Files on HD ArchPack .mp3 files: 1: 1:00:05 24.0mB 2: 32:40 13.0mB AudioCD 1:00:05","13"
"302622","157710","Originals or Copies Note","Data Files on HD ArchPack .mp3 file 58:15 23.3mB AudioCD 58:15","13"
"302615","157709","Originals or Copies Note","Data Files on HD ArchPack .mp3 file 20:12 8.09mB AudioCD 20:12","13"
"302607","157708","Originals or Copies Note","Data Files on HD ArchPack .mp3 file 58:41 40.3mB AudioCD 58:42 (?)","13"
"302600","157707","Originals or Copies Note","Data Files on HD ArchPack .mp3 file 59:35 23.8mB AudioCD 59:35","13"
"302593","157706","Originals or Copies Note","Data Files on HD ArchPack .mp3 file 58:57 23.6mB AudioCD 58:57","13"
"302586","157705","Originals or Copies Note","Data Files on HD ArchPack .mp3 file 58:56 23.6mB AudioCD 58:56","13"
"302579","157704","Originals or Copies Note","Data Files on HD ArchPack .mp3 file 41:22 16.5mB AudioCD 41:22","13"
"302572","157703","Originals or Copies Note","Data Files on HD ArchPack .mp3 file 58:0123.2mB AudioCD 58:01","13"
"302564","157702","Originals or Copies Note","Data Files on HD ArchPack .mp3 file 45:59 AudioCD 45:59","13"
"302557","157701","Originals or Copies Note","Data Files on HD ArchPack .mp3 file 56:20 22.5mB AudioCD 56:20","13"
"302550","157700","Originals or Copies Note","Data Files on HD ArchPack .mp3 file 57:23 22.9mB AudioCD 57:24","13"
"302543","157698","Originals or Copies Note","Data Files on HD ArchPack .mp3 file 54:51 AudioCD 54:51","13"
"302536","157697","Originals or Copies Note","Data Files on HD ArchPack .mp3 file 59:32 AudioCD 59:32","13"
"302529","157696","Originals or Copies Note","Data Files on HD ArchPack .mp3 file 58:00 AudioCD 58:00","13"
"302522","157695","Originals or Copies Note","Data Files on HD ArchPack .mp3 file 59:30 AudioCD 59:30","13"
"302515","157694","Originals or Copies Note","Data Files on HD ArchPack .mp3 file 58:22 AudioCD 58:23","13"
"302508","157693","Originals or Copies Note","Not recorded by request of presenter","13"
"302502","157692","Originals or Copies Note","Data Files on HD ArchPack .mp3 file 1:01:14 AudioCD 1:01:15","13"
"302495","157691","Originals or Copies Note","Data Files on HD ArchPack .mp3 file 37:28 AudioCD 37:28","13"
"302488","157690","Originals or Copies Note","Data Files on HD ArchPack .mp3 file 55:00 AudioCD 55:00","13"
"302481","157689","Originals or Copies Note","Data Files on HD ArchPack .mp3 file 58:37 AudioCD 58:38","13"
"302474","157688","Originals or Copies Note","Data Files on HD ArchPack .mp3 file 48:08 AudioCD 48:08","13"
"302467","157687","Originals or Copies Note","Data Files on HD ArchPack .mp3 file 59:52 AudioCD 59:53","13"
"302460","157686","Originals or Copies Note","Data Files on HD .mp3 file 1:00:11 AudioCD 1:01:11","13"
"302448","157684","Originals or Copies Note","Data Files on HD ArchPack .mp3 file 59:53 AudioCD 58:10","13"
"302453","157685","Originals or Copies Note","Data Files on HD No audio production","13"
"302441","157683","Originals or Copies Note","Data Files on HD ArchPack .mp3 file 15:26 AudioCD 15:26","13"
"302434","157682","Originals or Copies Note","Data Files on HD ArchPack .mp3 file 59:53 AudioCD 59:53","13"
"302427","157681","Originals or Copies Note","Data Files on HD ArchPack .mp3 file 59:13 AudioCD 59:14","13"
"302419","157680","Originals or Copies Note","Data Files on HD ArchPack .mp3 file 54:52 AudioCD 54:52","13"
"302412","157679","Originals or Copies Note","Data Files on HD ArchPack .mp3 file 58:50 AudioCD 58:51","13"
"302404","157678","Originals or Copies Note","Data Files on HD ArchPack .mp3 file 48:49 AudioCD 48:50","13"
"302396","157677","Originals or Copies Note","Data Files on HD ArchPack .mp3 files: 1: 1:20:43 2: 38:27 AudioCDs: 1: 1:19:52 2: 38:28","13"
"302388","157676","Originals or Copies Note","Data Files on HD ArchHPack .mp3 files: all: 1:19:41 pt1: 13:32 pt2: 13:06 pt3: 27:11 pt4: 25:49 AudioCD 1:19:41","13"
"302381","157675","Originals or Copies Note","Data Files on HD ArchPack .mp3 file 52:57 16.1mB AudioCD 52:56","13"
"302373","157674","Originals or Copies Note","Data Files on HD ArchPack .mp3 files: all: 1:41:34 a: 29:52 b: 24:30 c: 47:06 2x AudioCD 54:23, 47:06","13"
"302366","157673","Originals or Copies Note","Data Files on HD ArchPack .mp3 file 1:07:08 AudioCD 1:07:08","13"
"302358","157672","Originals or Copies Note","Data Files on HD ArchPack 1: .mp3 file 9:46 2: .mp3 file 8:03","13"
"302351","157671","Originals or Copies Note","Data Files HD ArchPack .mp3 file 41:14 AudioCD 41:31","13"
"302344","157670","Originals or Copies Note","Data Files HD ArchPack .mp3 file 43:25 AudioCD 43:25","13"
"302336","157669","Originals or Copies Note","Data Files on HD ArchPack AudioCD 43:39 1: .mp3 file 31:31 12.6MB 2: .mp3 file 21:26 8.59MB","13"
"302329","157668","Originals or Copies Note","Data Files on HD ArchPack .mp3 file 42:35 AudioCD 42:35","13"
"302321","157667","Originals or Copies Note","Data Files on HD ArchPack .mp3files: a: 1:33:2437.4 MB b: 31:17 - 12.5 MB c: 25:54 - 10.4 MB AudioCD 58:44, 34:41","13"
"302314","157666","Originals or Copies Note","Data Files on HD ArchPack .mp3file 16:19 6.54MB AudioCD 16:20","13"
"302307","157665","Originals or Copies Note","Data Files on HD ArchPack .mp3file 1:01:42 AudioCD 1:01:43","13"
"302299","157664","Originals or Copies Note","Data Files on HD ArchPack .mp3file 1:00:57 AudioCD 1:00:57","13"
"302292","157663","Originals or Copies Note","Data Files on HD ArchPack .mp3file 59:50 AudioCD 59:50","13"
"302285","157662","Originals or Copies Note","Data Files on HD ArchPack .mp3file 18:33","13"
"302278","157661","Originals or Copies Note","Data Files on HD ArchPack .mp3file 57:03 AudioCD 57:03","13"
"302271","157660","Originals or Copies Note","Data Files on HD ArchPack .mp3file 51:05","13"
"302264","157659","Originals or Copies Note","Data Files on HD ArchPack .mp3file 1:04:43 AudioCD 1:04:43","13"
"302257","157658","Originals or Copies Note","Data Files on HD ArchPack .mp3file 57:01 AudioCD 57:01","13"
"302250","157655","Originals or Copies Note","Data files on HD ArchPack .mp3 file 1:02:30 AudioCD 1:02:30","13"
"302243","157654","Originals or Copies Note","Data files on HD ArchPack .mp3 file 1:04:53 AudioCD 1:04:53","13"
"302236","157653","Originals or Copies Note","Data files on HD ArchPack .mp3 file 57:53 57:53","13"
"302229","157652","Originals or Copies Note","Data files on HD ArchPack .mp3 file AudioCD","13"
"302222","157651","Originals or Copies Note","Data files on HD ArchPack .mp3 file 57:08 AudioCD 57:08","13"
"302215","157650","Originals or Copies Note","Data files on HD ArchPack .mp3 file 59:47 AudioCD 59:47","13"
"302207","157649","Originals or Copies Note","Data files on HD ArchPack .mp3 file 19:08 AudioCD 19:08","13"
"302200","157648","Originals or Copies Note","Data files on HD ArchPack .mp3 file 59:32 AudioCD 59:33","13"
"302193","157647","Originals or Copies Note","Data files on HDArchPack.mp3 file 1:00:23AudioCD 1:00:24","13"
"302186","157646","Originals or Copies Note","Data files on HD ArchPack .mp3 file 57:23 AudioCD 57:23","13"
"302179","157645","Originals or Copies Note","Data files on HD ArchPack .mp3 file 1:02:24 AudioCD ? 1:02:24","13"
"302172","157644","Originals or Copies Note","Data files on HD ArchPack .mp3 file 57:53 AudioCD ? 57:54","13"
"302165","157643","Originals or Copies Note","Data files on HD ArchPack .mp3 file 59:11 AudioCD ? 59:11","13"
"302158","157642","Originals or Copies Note","Data files on HD ArchPack .mp3 file 55:37 AudioCD ? 55:37","13"
"302151","157641","Originals or Copies Note","Data files on HD ArchPack .mp3 file 36:21","13"
"302144","157640","Originals or Copies Note","Data files on HD ArchPack .mp3 file 52:47 AudioCD ? 52:48","13"
"302137","157639","Originals or Copies Note","Data files on HD ArchPack .mp3 file 1:00:29 AudioCD ? 1:00:29","13"
"302129","157638","Originals or Copies Note","Data files on HD .mp3 files: 1: 1:01:47 2: 22:30 AudioCD ? 1:01:48","13"
"302121","157637","Originals or Copies Note","Data files on HD .mp3 files: 1: 1:56:46 2: 59:00 3: 8:57 4: 13:19 5: 23:08 6: 13:35 AudioCD tracks marked in mix","13"
"302114","157636","Originals or Copies Note","Data files on HD ArchPack .mp3 file 39:46 AudioCD 39:47","13"
"302107","157635","Originals or Copies Note","Data files on HD ArchPack .mp3 file 52:29 no AudioCD CD track marked in .wav mix","13"
"302099","157634","Originals or Copies Note","Data files on HD ArchPack .mp3 files: 1: 1:02:11 1: AudioCD 1:02:11 2: 43:02","13"
"302092","157633","Originals or Copies Note","Data files on HD ArchPack .mp3 file 57:32 AudioCD 57:32","13"
"302085","157632","Originals or Copies Note","Data files on HD ArchPack .mp3 file 58:15","13"
"302078","157631","Originals or Copies Note","Data files on HD ArchPack .mp3 file 58:00","13"
"302071","157630","Originals or Copies Note","Data files on HD ArchPack .mp3 file 58:26","13"
"302063","157629","Originals or Copies Note","Data files on HD ArchPack 1: AudioCD 47:00 1: .mp3 file 1:04:29 2: .mp3 file 46:59","13"
"302056","157628","Originals or Copies Note","Data files on HD ArchPack .mp3 file 56:23","13"
"302049","157627","Originals or Copies Note","Data files on HD ArchPack .mp3 file 14:08","13"
"302042","157626","Originals or Copies Note","Data files on HD ArchPack .mp3 file 58:31","13"
"302035","157625","Originals or Copies Note","Data files on HD ArchPack .mp3 file 56:48","13"
"302028","157623","Originals or Copies Note","Data files on HD ArchPack .mp3 file 1:00:25","13"
"302021","157622","Originals or Copies Note","Data files on HD ArchPack .mp3 file 58:48","13"
"302010","157620","Originals or Copies Note","Data files on HD ArchPack .mp3 file 58:37","13"
"302003","157619","Originals or Copies Note","Data files on HD ArchPack .mp3 file 55:26","13"
"301996","157618","Originals or Copies Note","Data files on HD ArchPack .mp3 file 59:21","13"
"301989","157617","Originals or Copies Note","Data files on HD ArchPack .mp3 file 1:01:28","13"
"301982","157616","Originals or Copies Note","Data files on HD ArchPack .mp3 file 59:04","13"
"301975","157615","Originals or Copies Note","Data files on HD ArchPack .mp3 file 56:04","13"
"301968","157614","Originals or Copies Note","Data files on HD ArchPack .mp3 file 58:13","13"
"301961","157613","Originals or Copies Note","Data files on HD ArchPack .mp3 file 1:02:07","13"
"301954","157612","Originals or Copies Note","Data files on HD ArchPack .mp3 file 1:00:07","13"
"301947","157611","Originals or Copies Note","Data files on HD ArchPack .mp3 file 56:00","13"
"301940","157610","Originals or Copies Note","Data files on HD ArchPack .mp3 file","13"
"301933","157609","Originals or Copies Note","Data files on HD ArchPack .mp3 file","13"
"301926","157608","Originals or Copies Note","Data files on HD ArchPack .mp3 file 48:15","13"
"301918","157607","Originals or Copies Note","Data files on HD ArchPack .mp3 file 50:31 a: .mp3 file 21:21","13"
"301910","157606","Originals or Copies Note","Data files on HD ArchPack 0: .mp3 file 55:12 1: .mp3 file 9:50 2: .mp3 file 15:27 3: .mp3 file 18:52 4: .mp3 file 11:03","13"
"301903","157605","Originals or Copies Note","Data files on HD ArchPack .mp3 file 40:23","13"
"301895","157604","Originals or Copies Note","Data files on HD ArchPack a: .mp3 file 1:15:10 b: .mp3 file 26:58","13"
"301887","157603","Originals or Copies Note","Data files on HD ArchPack a: .mp3 file 1:12:46 b: .mp3 file 14:14","13"
"301879","157602","Originals or Copies Note","Data files on HD ArchPack .mp3 file 1:06:43","13"
"301871","157601","Originals or Copies Note","Data files on HD ArchPack a: .mp3 file 35:05 b: .mp3 file 20:47","13"
"301864","157600","Originals or Copies Note","Data files on HD ArchPack .mp3 file 56:56","13"
"301857","157599","Originals or Copies Note","Data files on HD ArchPack .mp3 file 54:51","13"
"301850","157598","Originals or Copies Note","Data files on HD ArchPack .mp3 file","13"
"301843","157597","Originals or Copies Note","Data files on HD ArchPack .mp3 file 15:56","13"
"301836","157596","Originals or Copies Note","Data files on HD ArchPack .mp3 file 1:05:26","13"
"301829","157595","Originals or Copies Note","Data files on HD ArchPack .mp3 file 56:40","13"
"301821","157594","Originals or Copies Note","Data files on HD ArchPack .mp3 file 51:47 stereo","13"
"301814","157593","Originals or Copies Note","Data files on HD ArchPack .mp3 file 52:51","13"
"301807","157592","Originals or Copies Note","Data files on HD ArchPack .mp3 file 1:00:52","13"
"301800","157591","Originals or Copies Note","Data files on HD ArchPack .mp3 file 32:47","13"
"301792","157590","Originals or Copies Note","Data files on HD ArchPack .mp3 file 1:02:07","13"
"301785","157588","Originals or Copies Note","Data files on HD ArchPack .mp3 file 58:37","13"
"301778","157587","Originals or Copies Note","Data files on HD ArchPack .mp3 file 1:00:38","13"
"301771","157586","Originals or Copies Note","Data files on HD ArchPack .mp3 file 57:56","13"
"301764","157585","Originals or Copies Note","Data files on HD ArchPack .mp3 file 53:04","13"
"301757","157584","Originals or Copies Note","Data files on HD ArchPack .mp3 file 55:43","13"
"301750","157583","Originals or Copies Note","Data files on HD ArchPack .mp3 file 1:01:50","13"
"301743","157582","Originals or Copies Note","Data files on HD ArchPack .mp3 file 58:12","13"
"301736","157581","Originals or Copies Note","Data files on HD ArchPack .mp3 file 59:26","13"
"301729","157580","Originals or Copies Note","Data files on HD ArchPack .mp3 file 1:02:43, 25.1mb","13"
"301722","157579","Originals or Copies Note","Data files on HD ArchPack .mp3 file 1:02:43, 25.1mb","13"
"301715","157578","Originals or Copies Note","Data files on HD ArchPack .mp3 file 1:00:14, 24.1mb","13"
"301708","157577","Originals or Copies Note","Data files on HD ArchPack .mp3 file","13"
"301701","157576","Originals or Copies Note","Data files on HD ArchPack .mp3 file .mp3 file 1:00:43, 24.3mb","13"
"301694","157575","Originals or Copies Note","Data files on HD ArchPack .mp3 file 1:00:59, 24.4mb","13"
"301687","157574","Originals or Copies Note","Data files on HD ArchPack .mp3 file 57:28, 23.0mb","13"
"301679","157573","Originals or Copies Note","Data files on HD ArchPack 1: .mp3 file 41:55, 16.7mb 2: .mp3 file 19:14, 7.0mb","13"
"301671","157572","Originals or Copies Note","Data files on HD ArchPack 1: .mp3 file, 1:19:40, 31.9mB) 2: .mp3 file 26:59, 10.8mB, 3: .mp3 file, 41:12, 16.5mB 4: .mp3 file, 11:27, 4.59mB","13"
"301664","157571","Originals or Copies Note","Data files on HD ArchPack .mp3 file, 30:37, 12.2mB","13"
